issue_date,issue_clock,issue_datetime,horizon_hour,nominal_target_datetime,pv_forecast_kw,date_raw,date_derivation,source_file,source_sheet,source_row,source_forecast_column,source_cell,raw_forecast_value
2025-06-03,12:00,2025-06-03 12:00:00,6,2025-06-03 18:00:00,1092.4981,,from_verified_0h_block,附件3.xlsx,Sheet1,616,H,H616,1092.4981
2025-06-03,12:00,2025-06-03 12:00:00,7,2025-06-03 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,I,I616,0
2025-06-03,12:00,2025-06-03 12:00:00,8,2025-06-03 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,J,J616,0
2025-06-03,12:00,2025-06-03 12:00:00,9,2025-06-03 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,K,K616,0
2025-06-03,12:00,2025-06-03 12:00:00,10,2025-06-03 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,L,L616,0
2025-06-03,12:00,2025-06-03 12:00:00,11,2025-06-03 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,M,M616,0
2025-06-03,12:00,2025-06-03 12:00:00,12,2025-06-04 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,N,N616,0
2025-06-03,12:00,2025-06-03 12:00:00,13,2025-06-04 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,O,O616,0
2025-06-03,12:00,2025-06-03 12:00:00,14,2025-06-04 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,P,P616,0
2025-06-03,12:00,2025-06-03 12:00:00,15,2025-06-04 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,Q,Q616,0
2025-06-03,12:00,2025-06-03 12:00:00,16,2025-06-04 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,R,R616,0
2025-06-03,12:00,2025-06-03 12:00:00,17,2025-06-04 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,616,S,S616,0
2025-06-03,12:00,2025-06-03 12:00:00,18,2025-06-04 06:00:00,1127.1998,,from_verified_0h_block,附件3.xlsx,Sheet1,616,T,T616,1127.1998000000001
2025-06-03,12:00,2025-06-03 12:00:00,19,2025-06-04 07:00:00,2029.8779,,from_verified_0h_block,附件3.xlsx,Sheet1,616,U,U616,2029.8779
2025-06-03,12:00,2025-06-03 12:00:00,20,2025-06-04 08:00:00,3128.5767,,from_verified_0h_block,附件3.xlsx,Sheet1,616,V,V616,3128.5767000000001
2025-06-03,12:00,2025-06-03 12:00:00,21,2025-06-04 09:00:00,4968.3948,,from_verified_0h_block,附件3.xlsx,Sheet1,616,W,W616,4968.3948
2025-06-03,12:00,2025-06-03 12:00:00,22,2025-06-04 10:00:00,5791.1577,,from_verified_0h_block,附件3.xlsx,Sheet1,616,X,X616,5791.1576999999997
2025-06-03,12:00,2025-06-03 12:00:00,23,2025-06-04 11:00:00,7547.4255,,from_verified_0h_block,附件3.xlsx,Sheet1,616,Y,Y616,7547.4255000000003
2025-06-03,12:00,2025-06-03 12:00:00,24,2025-06-04 12:00:00,8561.781,,from_verified_0h_block,附件3.xlsx,Sheet1,616,Z,Z616,8561.7810000000009
2025-06-03,18:00,2025-06-03 18:00:00,1,2025-06-03 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,C,C617,0
2025-06-03,18:00,2025-06-03 18:00:00,2,2025-06-03 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,D,D617,0
2025-06-03,18:00,2025-06-03 18:00:00,3,2025-06-03 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,E,E617,0
2025-06-03,18:00,2025-06-03 18:00:00,4,2025-06-03 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,F,F617,0
2025-06-03,18:00,2025-06-03 18:00:00,5,2025-06-03 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,G,G617,0
2025-06-03,18:00,2025-06-03 18:00:00,6,2025-06-04 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,H,H617,0
2025-06-03,18:00,2025-06-03 18:00:00,7,2025-06-04 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,I,I617,0
2025-06-03,18:00,2025-06-03 18:00:00,8,2025-06-04 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,J,J617,0
2025-06-03,18:00,2025-06-03 18:00:00,9,2025-06-04 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,K,K617,0
2025-06-03,18:00,2025-06-03 18:00:00,10,2025-06-04 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,L,L617,0
2025-06-03,18:00,2025-06-03 18:00:00,11,2025-06-04 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,617,M,M617,0
2025-06-03,18:00,2025-06-03 18:00:00,12,2025-06-04 06:00:00,1197.2413,,from_verified_0h_block,附件3.xlsx,Sheet1,617,N,N617,1197.2412999999999
2025-06-03,18:00,2025-06-03 18:00:00,13,2025-06-04 07:00:00,2727.65,,from_verified_0h_block,附件3.xlsx,Sheet1,617,O,O617,2727.65
2025-06-03,18:00,2025-06-03 18:00:00,14,2025-06-04 08:00:00,4213.9609,,from_verified_0h_block,附件3.xlsx,Sheet1,617,P,P617,4213.9609
2025-06-03,18:00,2025-06-03 18:00:00,15,2025-06-04 09:00:00,5546.1988,,from_verified_0h_block,附件3.xlsx,Sheet1,617,Q,Q617,5546.1988000000001
2025-06-03,18:00,2025-06-03 18:00:00,16,2025-06-04 10:00:00,6744.6014,,from_verified_0h_block,附件3.xlsx,Sheet1,617,R,R617,6744.6013999999996
2025-06-03,18:00,2025-06-03 18:00:00,17,2025-06-04 11:00:00,8851.6588,,from_verified_0h_block,附件3.xlsx,Sheet1,617,S,S617,8851.6587999999992
2025-06-03,18:00,2025-06-03 18:00:00,18,2025-06-04 12:00:00,8290.7614,,from_verified_0h_block,附件3.xlsx,Sheet1,617,T,T617,8290.7613999999994
2025-06-03,18:00,2025-06-03 18:00:00,19,2025-06-04 13:00:00,7258.3325,,from_verified_0h_block,附件3.xlsx,Sheet1,617,U,U617,7258.3325000000004
2025-06-03,18:00,2025-06-03 18:00:00,20,2025-06-04 14:00:00,8047.423,,from_verified_0h_block,附件3.xlsx,Sheet1,617,V,V617,8047.4229999999998
2025-06-03,18:00,2025-06-03 18:00:00,21,2025-06-04 15:00:00,6783.4125,,from_verified_0h_block,附件3.xlsx,Sheet1,617,W,W617,6783.4125000000004
2025-06-03,18:00,2025-06-03 18:00:00,22,2025-06-04 16:00:00,4759.8526,,from_verified_0h_block,附件3.xlsx,Sheet1,617,X,X617,4759.8526000000002
2025-06-03,18:00,2025-06-03 18:00:00,23,2025-06-04 17:00:00,2994.2838,,from_verified_0h_block,附件3.xlsx,Sheet1,617,Y,Y617,2994.2838000000002
2025-06-03,18:00,2025-06-03 18:00:00,24,2025-06-04 18:00:00,1267.5,,from_verified_0h_block,附件3.xlsx,Sheet1,617,Z,Z617,1267.5
2025-06-04,0:00,2025-06-04 00:00:00,1,2025-06-04 01:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,C,C618,0
2025-06-04,0:00,2025-06-04 00:00:00,2,2025-06-04 02:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,D,D618,0
2025-06-04,0:00,2025-06-04 00:00:00,3,2025-06-04 03:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,E,E618,0
2025-06-04,0:00,2025-06-04 00:00:00,4,2025-06-04 04:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,F,F618,0
2025-06-04,0:00,2025-06-04 00:00:00,5,2025-06-04 05:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,G,G618,0
2025-06-04,0:00,2025-06-04 00:00:00,6,2025-06-04 06:00:00,1073.1708,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,H,H618,1073.1708000000001
2025-06-04,0:00,2025-06-04 00:00:00,7,2025-06-04 07:00:00,2121.9164,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,I,I618,2121.9164000000001
2025-06-04,0:00,2025-06-04 00:00:00,8,2025-06-04 08:00:00,3373.457,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,J,J618,3373.4569999999999
2025-06-04,0:00,2025-06-04 00:00:00,9,2025-06-04 09:00:00,4476.1918,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,K,K618,4476.1917999999996
2025-06-04,0:00,2025-06-04 00:00:00,10,2025-06-04 10:00:00,5127.2395,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,L,L618,5127.2394999999997
2025-06-04,0:00,2025-06-04 00:00:00,11,2025-06-04 11:00:00,5755.1742,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,M,M618,5755.1742000000004
2025-06-04,0:00,2025-06-04 00:00:00,12,2025-06-04 12:00:00,5638.1756,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,N,N618,5638.1755999999996
2025-06-04,0:00,2025-06-04 00:00:00,13,2025-06-04 13:00:00,4527.9461,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,O,O618,4527.9461000000001
2025-06-04,0:00,2025-06-04 00:00:00,14,2025-06-04 14:00:00,4680.7435,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,P,P618,4680.7434999999996
2025-06-04,0:00,2025-06-04 00:00:00,15,2025-06-04 15:00:00,4464.4552,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,Q,Q618,4464.4552000000003
2025-06-04,0:00,2025-06-04 00:00:00,16,2025-06-04 16:00:00,3370.0387,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,R,R618,3370.0387000000001
2025-06-04,0:00,2025-06-04 00:00:00,17,2025-06-04 17:00:00,2226.4776,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,S,S618,2226.4776000000002
2025-06-04,0:00,2025-06-04 00:00:00,18,2025-06-04 18:00:00,1064.7885,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,T,T618,1064.7885000000001
2025-06-04,0:00,2025-06-04 00:00:00,19,2025-06-04 19:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,U,U618,0
2025-06-04,0:00,2025-06-04 00:00:00,20,2025-06-04 20:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,V,V618,0
2025-06-04,0:00,2025-06-04 00:00:00,21,2025-06-04 21:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,W,W618,0
2025-06-04,0:00,2025-06-04 00:00:00,22,2025-06-04 22:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,X,X618,0
2025-06-04,0:00,2025-06-04 00:00:00,23,2025-06-04 23:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,Y,Y618,0
2025-06-04,0:00,2025-06-04 00:00:00,24,2025-06-05 00:00:00,0,2025-6-4,original_0h_date,附件3.xlsx,Sheet1,618,Z,Z618,0
2025-06-04,6:00,2025-06-04 06:00:00,1,2025-06-04 07:00:00,2388.4529,,from_verified_0h_block,附件3.xlsx,Sheet1,619,C,C619,2388.4529000000002
2025-06-04,6:00,2025-06-04 06:00:00,2,2025-06-04 08:00:00,3883.342,,from_verified_0h_block,附件3.xlsx,Sheet1,619,D,D619,3883.3420000000001
2025-06-04,6:00,2025-06-04 06:00:00,3,2025-06-04 09:00:00,5416.7469,,from_verified_0h_block,附件3.xlsx,Sheet1,619,E,E619,5416.7469000000001
2025-06-04,6:00,2025-06-04 06:00:00,4,2025-06-04 10:00:00,6358.2655,,from_verified_0h_block,附件3.xlsx,Sheet1,619,F,F619,6358.2655000000004
2025-06-04,6:00,2025-06-04 06:00:00,5,2025-06-04 11:00:00,7358.9819,,from_verified_0h_block,附件3.xlsx,Sheet1,619,G,G619,7358.9818999999998
2025-06-04,6:00,2025-06-04 06:00:00,6,2025-06-04 12:00:00,7444.705,,from_verified_0h_block,附件3.xlsx,Sheet1,619,H,H619,7444.7049999999999
2025-06-04,6:00,2025-06-04 06:00:00,7,2025-06-04 13:00:00,7030.6126,,from_verified_0h_block,附件3.xlsx,Sheet1,619,I,I619,7030.6126000000004
2025-06-04,6:00,2025-06-04 06:00:00,8,2025-06-04 14:00:00,7257.6391,,from_verified_0h_block,附件3.xlsx,Sheet1,619,J,J619,7257.6391000000003
2025-06-04,6:00,2025-06-04 06:00:00,9,2025-06-04 15:00:00,6350.9335,,from_verified_0h_block,附件3.xlsx,Sheet1,619,K,K619,6350.9335000000001
2025-06-04,6:00,2025-06-04 06:00:00,10,2025-06-04 16:00:00,4437.4656,,from_verified_0h_block,附件3.xlsx,Sheet1,619,L,L619,4437.4656000000004
2025-06-04,6:00,2025-06-04 06:00:00,11,2025-06-04 17:00:00,2668.5199,,from_verified_0h_block,附件3.xlsx,Sheet1,619,M,M619,2668.5198999999998
2025-06-04,6:00,2025-06-04 06:00:00,12,2025-06-04 18:00:00,1063.2966,,from_verified_0h_block,附件3.xlsx,Sheet1,619,N,N619,1063.2965999999999
2025-06-04,6:00,2025-06-04 06:00:00,13,2025-06-04 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,O,O619,0
2025-06-04,6:00,2025-06-04 06:00:00,14,2025-06-04 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,P,P619,0
2025-06-04,6:00,2025-06-04 06:00:00,15,2025-06-04 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,Q,Q619,0
2025-06-04,6:00,2025-06-04 06:00:00,16,2025-06-04 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,R,R619,0
2025-06-04,6:00,2025-06-04 06:00:00,17,2025-06-04 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,S,S619,0
2025-06-04,6:00,2025-06-04 06:00:00,18,2025-06-05 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,T,T619,0
2025-06-04,6:00,2025-06-04 06:00:00,19,2025-06-05 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,U,U619,0
2025-06-04,6:00,2025-06-04 06:00:00,20,2025-06-05 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,V,V619,0
2025-06-04,6:00,2025-06-04 06:00:00,21,2025-06-05 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,W,W619,0
2025-06-04,6:00,2025-06-04 06:00:00,22,2025-06-05 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,X,X619,0
2025-06-04,6:00,2025-06-04 06:00:00,23,2025-06-05 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,619,Y,Y619,0
2025-06-04,6:00,2025-06-04 06:00:00,24,2025-06-05 06:00:00,1091.0597,,from_verified_0h_block,附件3.xlsx,Sheet1,619,Z,Z619,1091.0597
2025-06-04,12:00,2025-06-04 12:00:00,1,2025-06-04 13:00:00,5881.381,,from_verified_0h_block,附件3.xlsx,Sheet1,620,C,C620,5881.3810000000003
2025-06-04,12:00,2025-06-04 12:00:00,2,2025-06-04 14:00:00,6042.9379,,from_verified_0h_block,附件3.xlsx,Sheet1,620,D,D620,6042.9378999999999
2025-06-04,12:00,2025-06-04 12:00:00,3,2025-06-04 15:00:00,5466.1614,,from_verified_0h_block,附件3.xlsx,Sheet1,620,E,E620,5466.1614
2025-06-04,12:00,2025-06-04 12:00:00,4,2025-06-04 16:00:00,3603.5574,,from_verified_0h_block,附件3.xlsx,Sheet1,620,F,F620,3603.5574000000001
2025-06-04,12:00,2025-06-04 12:00:00,5,2025-06-04 17:00:00,2253.6308,,from_verified_0h_block,附件3.xlsx,Sheet1,620,G,G620,2253.6307999999999
2025-06-04,12:00,2025-06-04 12:00:00,6,2025-06-04 18:00:00,1054.2341,,from_verified_0h_block,附件3.xlsx,Sheet1,620,H,H620,1054.2340999999999
2025-06-04,12:00,2025-06-04 12:00:00,7,2025-06-04 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,I,I620,0
2025-06-04,12:00,2025-06-04 12:00:00,8,2025-06-04 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,J,J620,0
2025-06-04,12:00,2025-06-04 12:00:00,9,2025-06-04 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,K,K620,0
2025-06-04,12:00,2025-06-04 12:00:00,10,2025-06-04 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,L,L620,0
2025-06-04,12:00,2025-06-04 12:00:00,11,2025-06-04 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,M,M620,0
2025-06-04,12:00,2025-06-04 12:00:00,12,2025-06-05 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,N,N620,0
2025-06-04,12:00,2025-06-04 12:00:00,13,2025-06-05 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,O,O620,0
2025-06-04,12:00,2025-06-04 12:00:00,14,2025-06-05 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,P,P620,0
2025-06-04,12:00,2025-06-04 12:00:00,15,2025-06-05 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,Q,Q620,0
2025-06-04,12:00,2025-06-04 12:00:00,16,2025-06-05 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,R,R620,0
2025-06-04,12:00,2025-06-04 12:00:00,17,2025-06-05 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,620,S,S620,0
2025-06-04,12:00,2025-06-04 12:00:00,18,2025-06-05 06:00:00,1190.6482,,from_verified_0h_block,附件3.xlsx,Sheet1,620,T,T620,1190.6482000000001
2025-06-04,12:00,2025-06-04 12:00:00,19,2025-06-05 07:00:00,2297.7129,,from_verified_0h_block,附件3.xlsx,Sheet1,620,U,U620,2297.7129
2025-06-04,12:00,2025-06-04 12:00:00,20,2025-06-05 08:00:00,3888.9426,,from_verified_0h_block,附件3.xlsx,Sheet1,620,V,V620,3888.9425999999999
2025-06-04,12:00,2025-06-04 12:00:00,21,2025-06-05 09:00:00,5382.5455,,from_verified_0h_block,附件3.xlsx,Sheet1,620,W,W620,5382.5455000000002
2025-06-04,12:00,2025-06-04 12:00:00,22,2025-06-05 10:00:00,6898.4997,,from_verified_0h_block,附件3.xlsx,Sheet1,620,X,X620,6898.4997000000003
2025-06-04,12:00,2025-06-04 12:00:00,23,2025-06-05 11:00:00,8083.555,,from_verified_0h_block,附件3.xlsx,Sheet1,620,Y,Y620,8083.5550000000003
2025-06-04,12:00,2025-06-04 12:00:00,24,2025-06-05 12:00:00,6827.8402,,from_verified_0h_block,附件3.xlsx,Sheet1,620,Z,Z620,6827.8401999999996
2025-06-04,18:00,2025-06-04 18:00:00,1,2025-06-04 19:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,C,C621,0
2025-06-04,18:00,2025-06-04 18:00:00,2,2025-06-04 20:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,D,D621,0
2025-06-04,18:00,2025-06-04 18:00:00,3,2025-06-04 21:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,E,E621,0
2025-06-04,18:00,2025-06-04 18:00:00,4,2025-06-04 22:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,F,F621,0
2025-06-04,18:00,2025-06-04 18:00:00,5,2025-06-04 23:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,G,G621,0
2025-06-04,18:00,2025-06-04 18:00:00,6,2025-06-05 00:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,H,H621,0
2025-06-04,18:00,2025-06-04 18:00:00,7,2025-06-05 01:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,I,I621,0
2025-06-04,18:00,2025-06-04 18:00:00,8,2025-06-05 02:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,J,J621,0
2025-06-04,18:00,2025-06-04 18:00:00,9,2025-06-05 03:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,K,K621,0
2025-06-04,18:00,2025-06-04 18:00:00,10,2025-06-05 04:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,L,L621,0
2025-06-04,18:00,2025-06-04 18:00:00,11,2025-06-05 05:00:00,0,,from_verified_0h_block,附件3.xlsx,Sheet1,621,M,M621,0
2025-06-04,18:00,2025-06-04 18:00:00,12,2025-06-05 06:00:00,1223.2962,,from_verified_0h_block,附件3.xlsx,Sheet1,621,N,N621,1223.2962
2025-06-04,18:00,2025-06-04 18:00:00,13,2025-06-05 07:00:00,2093.4444,,from_verified_0h_block,附件3.xlsx,Sheet1,621,O,O621,2093.4443999999999
2025-06-04,18:00,2025-06-04 18:00:00,14,2025-06-05 08:00:00,3455.0042,,from_verified_0h_block,附件3.xlsx,Sheet1,621,P,P621,3455.0041999999999
2025-06-04,18:00,2025-06-04 18:00:00,15,2025-06-05 09:00:00,4587.006,,from_verified_0h_block,附件3.xlsx,Sheet1,621,Q,Q621,4587.0060000000003
2025-06-04,18:00,2025-06-04 18:00:00,16,2025-06-05 10:00:00,5687.9746,,from_verified_0h_block,附件3.xlsx,Sheet1,621,R,R621,5687.9745999999996
2025-06-04,18:00,2025-06-04 18:00:00,17,2025-06-05 11:00:00,6186.0182,,from_verified_0h_block,附件3.xlsx,Sheet1,621,S,S621,6186.0182000000004
2025-06-04,18:00,2025-06-04 18:00:00,18,2025-06-05 12:00:00,6750.2424,,from_verified_0h_block,附件3.xlsx,Sheet1,621,T,T621,6750.2424000000001
2025-06-04,18:00,2025-06-04 18:00:00,19,2025-06-05 13:00:00,6840.4429,,from_verified_0h_block,附件3.xlsx,Sheet1,621,U,U621,6840.4429
2025-06-04,18:00,2025-06-04 18:00:00,20,2025-06-05 14:00:00,7038.6594,,from_verified_0h_block,附件3.xlsx,Sheet1,621,V,V621,7038.6593999999996
2025-06-04,18:00,2025-06-04 18:00:00,21,2025-06-05 15:00:00,4737.6087,,from_verified_0h_block,附件3.xlsx,Sheet1,621,W,W621,4737.6086999999998
2025-06-04,18:00,2025-06-04 18:00:00,22,2025-06-05 16:00:00,3755.8277,,from_verified_0h_block,附件3.xlsx,Sheet1,621,X,X621,3755.8276999999998
2025-06-04,18:00,2025-06-04 18:00:00,23,2025-06-05 17:00:00,2755.6035,,from_verified_0h_block,附件3.xlsx,Sheet1,621,Y,Y621,2755.6035000000002
2025-06-04,18:00,2025-06-04 18:00:00,24,2025-06-05 18:00:00,1160.6491,,from_verified_0h_block,附件3.xlsx,Sheet1,621,Z,Z621,1160.6491000000001
2025-06-05,0:00,2025-06-05 00:00:00,1,2025-06-05 01:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,C,C622,0
2025-06-05,0:00,2025-06-05 00:00:00,2,2025-06-05 02:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,D,D622,0
2025-06-05,0:00,2025-06-05 00:00:00,3,2025-06-05 03:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,E,E622,0
2025-06-05,0:00,2025-06-05 00:00:00,4,2025-06-05 04:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,F,F622,0
2025-06-05,0:00,2025-06-05 00:00:00,5,2025-06-05 05:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,G,G622,0
2025-06-05,0:00,2025-06-05 00:00:00,6,2025-06-05 06:00:00,1000.9045,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,H,H622,1000.9045
2025-06-05,0:00,2025-06-05 00:00:00,7,2025-06-05 07:00:00,2034.641,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,I,I622,2034.6410000000001
2025-06-05,0:00,2025-06-05 00:00:00,8,2025-06-05 08:00:00,3448.3974,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,J,J622,3448.3973999999998
2025-06-05,0:00,2025-06-05 00:00:00,9,2025-06-05 09:00:00,4861.9361,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,K,K622,4861.9360999999999
2025-06-05,0:00,2025-06-05 00:00:00,10,2025-06-05 10:00:00,6376.8644,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,L,L622,6376.8644000000004
2025-06-05,0:00,2025-06-05 00:00:00,11,2025-06-05 11:00:00,7027.1879,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,M,M622,7027.1878999999999
2025-06-05,0:00,2025-06-05 00:00:00,12,2025-06-05 12:00:00,6325.8831,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,N,N622,6325.8831
2025-06-05,0:00,2025-06-05 00:00:00,13,2025-06-05 13:00:00,7136.7246,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,O,O622,7136.7245999999996
2025-06-05,0:00,2025-06-05 00:00:00,14,2025-06-05 14:00:00,6586.0036,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,P,P622,6586.0036
2025-06-05,0:00,2025-06-05 00:00:00,15,2025-06-05 15:00:00,4895.0878,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,Q,Q622,4895.0878000000002
2025-06-05,0:00,2025-06-05 00:00:00,16,2025-06-05 16:00:00,4430.6755,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,R,R622,4430.6755000000003
2025-06-05,0:00,2025-06-05 00:00:00,17,2025-06-05 17:00:00,3092.2125,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,S,S622,3092.2125000000001
2025-06-05,0:00,2025-06-05 00:00:00,18,2025-06-05 18:00:00,1267.5,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,T,T622,1267.5
2025-06-05,0:00,2025-06-05 00:00:00,19,2025-06-05 19:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,U,U622,0
2025-06-05,0:00,2025-06-05 00:00:00,20,2025-06-05 20:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,V,V622,0
2025-06-05,0:00,2025-06-05 00:00:00,21,2025-06-05 21:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,W,W622,0
2025-06-05,0:00,2025-06-05 00:00:00,22,2025-06-05 22:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,X,X622,0
2025-06-05,0:00,2025-06-05 00:00:00,23,2025-06-05 23:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,Y,Y622,0
2025-06-05,0:00,2025-06-05 00:00:00,24,2025-06-06 00:00:00,0,2025-6-5,original_0h_date,附件3.xlsx,Sheet1,622,Z,Z622,0
2025-06-05,6:00,2025-06-05 06:00:00,1,2025-06-05 07:00:00,1992.992,,from_verified_0h_block,附件3.xlsx,Sheet1,623,C,C623,1992.992
2025-06-05,6:00,2025-06-05 06:00:00,2,2025-06-05 08:00:00,3440.0043,,from_verified_0h_block,附件3.xlsx,Sheet1,623,D,D623,3440.0043000000001
2025-06-05,6:00,2025-06-05 06:00:00,3,2025-06-05 09:00:00,4906.7803,,from_verified_0h_block,附件3.xlsx,Sheet1,623,E,E623,4906.7803000000004
2025-06-05,6:00,2025-06-05 06:00:00,4,2025-06-05 10:00:00,6288.3169,,from_verified_0h_block,附件3.xlsx,Sheet1,623,F,F623,6288.3168999999998
2025-06-05,6:00,2025-06-05 06:00:00,5,2025-06-05 11:00:00,6725.4884,,from_verified_0h_block,附件3.xlsx,Sheet1,623,G,G623,6725.4884000000002
