date,slot_id,time_marker_normalized,pv_actual_kw,source_file,source_sheet,source_row,source_column,source_cell,raw_date_value,raw_time_value,raw_value
2025-08-27,106,17:40,986.7556,附件2.xlsx,光伏发电实际功率,240,DC,DC240,45896,0.73611111111111105,986.75559999999996
2025-08-27,107,17:50,732.9821,附件2.xlsx,光伏发电实际功率,240,DD,DD240,45896,0.74305555555555503,732.98209999999995
2025-08-27,108,18:00,485.7,附件2.xlsx,光伏发电实际功率,240,DE,DE240,45896,0.749999999999999,485.7
2025-08-27,109,18:10,247.6975,附件2.xlsx,光伏发电实际功率,240,DF,DF240,45896,0.75694444444444398,247.69749999999999
2025-08-27,110,18:20,76.4847,附件2.xlsx,光伏发电实际功率,240,DG,DG240,45896,0.76388888888888795,76.484700000000004
2025-08-27,111,18:30,0,附件2.xlsx,光伏发电实际功率,240,DH,DH240,45896,0.77083333333333304,0
2025-08-27,112,18:40,0,附件2.xlsx,光伏发电实际功率,240,DI,DI240,45896,0.77777777777777701,0
2025-08-27,113,18:50,2.3036,附件2.xlsx,光伏发电实际功率,240,DJ,DJ240,45896,0.78472222222222199,2.3035999999999999
2025-08-27,114,19:00,0,附件2.xlsx,光伏发电实际功率,240,DK,DK240,45896,0.79166666666666596,0
2025-08-27,115,19:10,0,附件2.xlsx,光伏发电实际功率,240,DL,DL240,45896,0.79861111111111105,0
2025-08-27,116,19:20,0.1654,附件2.xlsx,光伏发电实际功率,240,DM,DM240,45896,0.80555555555555503,0.16539999999999999
2025-08-27,117,19:30,0,附件2.xlsx,光伏发电实际功率,240,DN,DN240,45896,0.812499999999999,0
2025-08-27,118,19:40,0,附件2.xlsx,光伏发电实际功率,240,DO,DO240,45896,0.81944444444444398,0
2025-08-27,119,19:50,0.0119,附件2.xlsx,光伏发电实际功率,240,DP,DP240,45896,0.82638888888888795,1.1900000000000001E-2
2025-08-27,120,20:00,0,附件2.xlsx,光伏发电实际功率,240,DQ,DQ240,45896,0.83333333333333304,0
2025-08-27,121,20:10,0,附件2.xlsx,光伏发电实际功率,240,DR,DR240,45896,0.84027777777777701,0
2025-08-27,122,20:20,0,附件2.xlsx,光伏发电实际功率,240,DS,DS240,45896,0.84722222222222199,0
2025-08-27,123,20:30,0,附件2.xlsx,光伏发电实际功率,240,DT,DT240,45896,0.85416666666666596,0
2025-08-27,124,20:40,0,附件2.xlsx,光伏发电实际功率,240,DU,DU240,45896,0.86111111111111105,0
2025-08-27,125,20:50,0,附件2.xlsx,光伏发电实际功率,240,DV,DV240,45896,0.86805555555555503,0
2025-08-27,126,21:00,0,附件2.xlsx,光伏发电实际功率,240,DW,DW240,45896,0.874999999999999,0
2025-08-27,127,21:10,0,附件2.xlsx,光伏发电实际功率,240,DX,DX240,45896,0.88194444444444398,0
2025-08-27,128,21:20,0,附件2.xlsx,光伏发电实际功率,240,DY,DY240,45896,0.88888888888888795,0
2025-08-27,129,21:30,0,附件2.xlsx,光伏发电实际功率,240,DZ,DZ240,45896,0.89583333333333304,0
2025-08-27,130,21:40,0,附件2.xlsx,光伏发电实际功率,240,EA,EA240,45896,0.90277777777777701,0
2025-08-27,131,21:50,0,附件2.xlsx,光伏发电实际功率,240,EB,EB240,45896,0.90972222222222199,0
2025-08-27,132,22:00,0,附件2.xlsx,光伏发电实际功率,240,EC,EC240,45896,0.91666666666666596,0
2025-08-27,133,22:10,0,附件2.xlsx,光伏发电实际功率,240,ED,ED240,45896,0.92361111111111105,0
2025-08-27,134,22:20,0,附件2.xlsx,光伏发电实际功率,240,EE,EE240,45896,0.93055555555555503,0
2025-08-27,135,22:30,0,附件2.xlsx,光伏发电实际功率,240,EF,EF240,45896,0.937499999999999,0
2025-08-27,136,22:40,0,附件2.xlsx,光伏发电实际功率,240,EG,EG240,45896,0.94444444444444398,0
2025-08-27,137,22:50,0,附件2.xlsx,光伏发电实际功率,240,EH,EH240,45896,0.95138888888888795,0
2025-08-27,138,23:00,0,附件2.xlsx,光伏发电实际功率,240,EI,EI240,45896,0.95833333333333304,0
2025-08-27,139,23:10,0,附件2.xlsx,光伏发电实际功率,240,EJ,EJ240,45896,0.96527777777777701,0
2025-08-27,140,23:20,0,附件2.xlsx,光伏发电实际功率,240,EK,EK240,45896,0.97222222222222199,0
2025-08-27,141,23:30,0,附件2.xlsx,光伏发电实际功率,240,EL,EL240,45896,0.97916666666666596,0
2025-08-27,142,23:40,0,附件2.xlsx,光伏发电实际功率,240,EM,EM240,45896,0.98611111111111105,0
2025-08-27,143,23:50,0,附件2.xlsx,光伏发电实际功率,240,EN,EN240,45896,0.99305555555555558,0
2025-08-27,144,0:00+1,0,附件2.xlsx,光伏发电实际功率,240,EO,EO240,45896,0:00+1,0
2025-08-28,1,0:10,0,附件2.xlsx,光伏发电实际功率,241,B,B241,45897,6.9444444444444441E-3,0
2025-08-28,2,0:20,0,附件2.xlsx,光伏发电实际功率,241,C,C241,45897,1.3888888888888888E-2,0
2025-08-28,3,0:30,0,附件2.xlsx,光伏发电实际功率,241,D,D241,45897,2.0833333333333301E-2,0
2025-08-28,4,0:40,0,附件2.xlsx,光伏发电实际功率,241,E,E241,45897,2.77777777777777E-2,0
2025-08-28,5,0:50,0,附件2.xlsx,光伏发电实际功率,241,F,F241,45897,3.4722222222222203E-2,0
2025-08-28,6,1:00,0,附件2.xlsx,光伏发电实际功率,241,G,G241,45897,4.1666666666666602E-2,0
2025-08-28,7,1:10,0,附件2.xlsx,光伏发电实际功率,241,H,H241,45897,4.8611111111111098E-2,0
2025-08-28,8,1:20,0,附件2.xlsx,光伏发电实际功率,241,I,I241,45897,5.5555555555555497E-2,0
2025-08-28,9,1:30,0,附件2.xlsx,光伏发电实际功率,241,J,J241,45897,6.25E-2,0
2025-08-28,10,1:40,0,附件2.xlsx,光伏发电实际功率,241,K,K241,45897,6.9444444444444406E-2,0
2025-08-28,11,1:50,0,附件2.xlsx,光伏发电实际功率,241,L,L241,45897,7.6388888888888895E-2,0
2025-08-28,12,2:00,0,附件2.xlsx,光伏发电实际功率,241,M,M241,45897,8.3333333333333301E-2,0
2025-08-28,13,2:10,0,附件2.xlsx,光伏发电实际功率,241,N,N241,45897,9.0277777777777707E-2,0
2025-08-28,14,2:20,0,附件2.xlsx,光伏发电实际功率,241,O,O241,45897,9.7222222222222293E-2,0
2025-08-28,15,2:30,0,附件2.xlsx,光伏发电实际功率,241,P,P241,45897,0.104166666666667,0
2025-08-28,16,2:40,0,附件2.xlsx,光伏发电实际功率,241,Q,Q241,45897,0.11111111111111099,0
2025-08-28,17,2:50,0,附件2.xlsx,光伏发电实际功率,241,R,R241,45897,0.118055555555555,0
2025-08-28,18,3:00,0,附件2.xlsx,光伏发电实际功率,241,S,S241,45897,0.125,0
2025-08-28,19,3:10,0,附件2.xlsx,光伏发电实际功率,241,T,T241,45897,0.131944444444444,0
2025-08-28,20,3:20,0,附件2.xlsx,光伏发电实际功率,241,U,U241,45897,0.13888888888888801,0
2025-08-28,21,3:30,0,附件2.xlsx,光伏发电实际功率,241,V,V241,45897,0.14583333333333301,0
2025-08-28,22,3:40,0,附件2.xlsx,光伏发电实际功率,241,W,W241,45897,0.15277777777777701,0
2025-08-28,23,3:50,0,附件2.xlsx,光伏发电实际功率,241,X,X241,45897,0.15972222222222199,0
2025-08-28,24,4:00,0,附件2.xlsx,光伏发电实际功率,241,Y,Y241,45897,0.16666666666666599,0
2025-08-28,25,4:10,0.0108,附件2.xlsx,光伏发电实际功率,241,Z,Z241,45897,0.17361111111111099,1.0800000000000001E-2
2025-08-28,26,4:20,0,附件2.xlsx,光伏发电实际功率,241,AA,AA241,45897,0.180555555555555,0
2025-08-28,27,4:30,0,附件2.xlsx,光伏发电实际功率,241,AB,AB241,45897,0.1875,0
2025-08-28,28,4:40,0.1498,附件2.xlsx,光伏发电实际功率,241,AC,AC241,45897,0.194444444444444,0.14979999999999999
2025-08-28,29,4:50,0,附件2.xlsx,光伏发电实际功率,241,AD,AD241,45897,0.20138888888888801,0
2025-08-28,30,5:00,0,附件2.xlsx,光伏发电实际功率,241,AE,AE241,45897,0.20833333333333301,0
2025-08-28,31,5:10,2.0868,附件2.xlsx,光伏发电实际功率,241,AF,AF241,45897,0.21527777777777701,2.0868000000000002
2025-08-28,32,5:20,0,附件2.xlsx,光伏发电实际功率,241,AG,AG241,45897,0.22222222222222199,0
2025-08-28,33,5:30,0,附件2.xlsx,光伏发电实际功率,241,AH,AH241,45897,0.22916666666666599,0
2025-08-28,34,5:40,70.2433,附件2.xlsx,光伏发电实际功率,241,AI,AI241,45897,0.23611111111111099,70.243300000000005
2025-08-28,35,5:50,232.3421,附件2.xlsx,光伏发电实际功率,241,AJ,AJ241,45897,0.243055555555555,232.34209999999999
2025-08-28,36,6:00,474.075,附件2.xlsx,光伏发电实际功率,241,AK,AK241,45897,0.25,474.07499999999999
2025-08-28,37,6:10,756.4778,附件2.xlsx,光伏发电实际功率,241,AL,AL241,45897,0.25694444444444398,756.4778
2025-08-28,38,6:20,1063.2775,附件2.xlsx,光伏发电实际功率,241,AM,AM241,45897,0.26388888888888801,1063.2774999999999
2025-08-28,39,6:30,1390.425,附件2.xlsx,光伏发电实际功率,241,AN,AN241,45897,0.27083333333333298,1390.425
2025-08-28,40,6:40,1738.2931,附件2.xlsx,光伏发电实际功率,241,AO,AO241,45897,0.27777777777777701,1738.2931000000001
2025-08-28,41,6:50,2098.0602,附件2.xlsx,光伏发电实际功率,241,AP,AP241,45897,0.28472222222222199,2098.0601999999999
2025-08-28,42,7:00,2410.725,附件2.xlsx,光伏发电实际功率,241,AQ,AQ241,45897,0.29166666666666602,2410.7249999999999
2025-08-28,43,7:10,2629.3758,附件2.xlsx,光伏发电实际功率,241,AR,AR241,45897,0.2986111111111111,2629.3757999999998
2025-08-28,44,7:20,2936.4501,附件2.xlsx,光伏发电实际功率,241,AS,AS241,45897,0.30555555555555503,2936.4501
2025-08-28,45,7:30,3338.8125,附件2.xlsx,光伏发电实际功率,241,AT,AT241,45897,0.3125,3338.8125
2025-08-28,46,7:40,3650.881,附件2.xlsx,光伏发电实际功率,241,AU,AU241,45897,0.31944444444444398,3650.8809999999999
2025-08-28,47,7:50,3857.2516,附件2.xlsx,光伏发电实际功率,241,AV,AV241,45897,0.32638888888888801,3857.2516000000001
2025-08-28,48,8:00,4129.1625,附件2.xlsx,光伏发电实际功率,241,AW,AW241,45897,0.33333333333333331,4129.1625000000004
2025-08-28,49,8:10,4631.7623,附件2.xlsx,光伏发电实际功率,241,AX,AX241,45897,0.34027777777777701,4631.7623000000003
2025-08-28,50,8:20,4962.5023,附件2.xlsx,光伏发电实际功率,241,AY,AY241,45897,0.34722222222222199,4962.5023000000001
2025-08-28,51,8:30,5093.8875,附件2.xlsx,光伏发电实际功率,241,AZ,AZ241,45897,0.35416666666666602,5093.8874999999998
2025-08-28,52,8:40,5371.6113,附件2.xlsx,光伏发电实际功率,241,BA,BA241,45897,0.36111111111111099,5371.6112999999996
2025-08-28,53,8:50,5573.1455,附件2.xlsx,光伏发电实际功率,241,BB,BB241,45897,0.36805555555555503,5573.1454999999996
2025-08-28,54,9:00,5627.625,附件2.xlsx,光伏发电实际功率,241,BC,BC241,45897,0.375,5627.625
2025-08-28,55,9:10,5711.9782,附件2.xlsx,光伏发电实际功率,241,BD,BD241,45897,0.38194444444444398,5711.9781999999996
2025-08-28,56,9:20,5804.7177,附件2.xlsx,光伏发电实际功率,241,BE,BE241,45897,0.38888888888888801,5804.7177000000001
2025-08-28,57,9:30,6015.2625,附件2.xlsx,光伏发电实际功率,241,BF,BF241,45897,0.39583333333333298,6015.2624999999998
2025-08-28,58,9:40,6467.7885,附件2.xlsx,光伏发电实际功率,241,BG,BG241,45897,0.40277777777777701,6467.7884999999997
2025-08-28,59,9:50,6637.521,附件2.xlsx,光伏发电实际功率,241,BH,BH241,45897,0.40972222222222199,6637.5209999999997
2025-08-28,60,10:00,6454.6875,附件2.xlsx,光伏发电实际功率,241,BI,BI241,45897,0.41666666666666602,6454.6875
2025-08-28,61,10:10,6371.0739,附件2.xlsx,光伏发电实际功率,241,BJ,BJ241,45897,0.42361111111111099,6371.0739000000003
2025-08-28,62,10:20,6446.6683,附件2.xlsx,光伏发电实际功率,241,BK,BK241,45897,0.43055555555555503,6446.6683000000003
2025-08-28,63,10:30,6614.1375,附件2.xlsx,光伏发电实际功率,241,BL,BL241,45897,0.4375,6614.1374999999998
2025-08-28,64,10:40,6749.8491,附件2.xlsx,光伏发电实际功率,241,BM,BM241,45897,0.44444444444444398,6749.8491000000004
2025-08-28,65,10:50,6618.2697,附件2.xlsx,光伏发电实际功率,241,BN,BN241,45897,0.45138888888888801,6618.2696999999998
2025-08-28,66,11:00,6480.075,附件2.xlsx,光伏发电实际功率,241,BO,BO241,45897,0.45833333333333298,6480.0749999999998
2025-08-28,67,11:10,6884.8872,附件2.xlsx,光伏发电实际功率,241,BP,BP241,45897,0.46527777777777701,6884.8872000000001
2025-08-28,68,11:20,7457.2788,附件2.xlsx,光伏发电实际功率,241,BQ,BQ241,45897,0.47222222222222199,7457.2788
2025-08-28,69,11:30,7923.975,附件2.xlsx,光伏发电实际功率,241,BR,BR241,45897,0.47916666666666602,7923.9750000000004
2025-08-28,70,11:40,8271.0701,附件2.xlsx,光伏发电实际功率,241,BS,BS241,45897,0.48611111111111099,8271.0701000000008
2025-08-28,71,11:50,8190.8357,附件2.xlsx,光伏发电实际功率,241,BT,BT241,45897,0.49305555555555503,8190.8356999999996
2025-08-28,72,12:00,7876.05,附件2.xlsx,光伏发电实际功率,241,BU,BU241,45897,0.5,7876.05
2025-08-28,73,12:10,7910.0188,附件2.xlsx,光伏发电实际功率,241,BV,BV241,45897,0.50694444444444398,7910.0187999999998
2025-08-28,74,12:20,8131.2578,附件2.xlsx,光伏发电实际功率,241,BW,BW241,45897,0.51388888888888795,8131.2578000000003
2025-08-28,75,12:30,8273.4,附件2.xlsx,光伏发电实际功率,241,BX,BX241,45897,0.52083333333333304,8273.4
2025-08-28,76,12:40,8277.341,附件2.xlsx,光伏发电实际功率,241,BY,BY241,45897,0.52777777777777701,8277.3410000000003
2025-08-28,77,12:50,8531.4847,附件2.xlsx,光伏发电实际功率,241,BZ,BZ241,45897,0.53472222222222199,8531.4847000000009
2025-08-28,78,13:00,8832.45,附件2.xlsx,光伏发电实际功率,241,CA,CA241,45897,0.54166666666666596,8832.4500000000007
2025-08-28,79,13:10,8566.1777,附件2.xlsx,光伏发电实际功率,241,CB,CB241,45897,0.54861111111111105,8566.1777000000002
2025-08-28,80,13:20,8257.2414,附件2.xlsx,光伏发电实际功率,241,CC,CC241,45897,0.55555555555555503,8257.2414000000008
2025-08-28,81,13:30,8052.675,附件2.xlsx,光伏发电实际功率,241,CD,CD241,45897,0.5625,8052.6750000000002
2025-08-28,82,13:40,7643.0938,附件2.xlsx,光伏发电实际功率,241,CE,CE241,45897,0.56944444444444398,7643.0937999999996
2025-08-28,83,13:50,7539.0987,附件2.xlsx,光伏发电实际功率,241,CF,CF241,45897,0.57638888888888795,7539.0986999999996
2025-08-28,84,14:00,7689.7125,附件2.xlsx,光伏发电实际功率,241,CG,CG241,45897,0.58333333333333304,7689.7124999999996
2025-08-28,85,14:10,7492.4455,附件2.xlsx,光伏发电实际功率,241,CH,CH241,45897,0.59027777777777701,7492.4454999999998
2025-08-28,86,14:20,7218.2735,附件2.xlsx,光伏发电实际功率,241,CI,CI241,45897,0.59722222222222199,7218.2735000000002
2025-08-28,87,14:30,6995.85,附件2.xlsx,光伏发电实际功率,241,CJ,CJ241,45897,0.60416666666666596,6995.85
2025-08-28,88,14:40,6669.5994,附件2.xlsx,光伏发电实际功率,241,CK,CK241,45897,0.61111111111111105,6669.5994000000001
2025-08-28,89,14:50,6409.9677,附件2.xlsx,光伏发电实际功率,241,CL,CL241,45897,0.61805555555555503,6409.9677000000001
2025-08-28,90,15:00,6158.25,附件2.xlsx,光伏发电实际功率,241,CM,CM241,45897,0.624999999999999,6158.25
2025-08-28,91,15:10,5722.8445,附件2.xlsx,光伏发电实际功率,241,CN,CN241,45897,0.63194444444444398,5722.8445000000002
2025-08-28,92,15:20,5604.8749,附件2.xlsx,光伏发电实际功率,241,CO,CO241,45897,0.63888888888888795,5604.8748999999998
2025-08-28,93,15:30,5696.25,附件2.xlsx,光伏发电实际功率,241,CP,CP241,45897,0.64583333333333304,5696.25
2025-08-28,94,15:40,5358.0574,附件2.xlsx,光伏发电实际功率,241,CQ,CQ241,45897,0.65277777777777701,5358.0573999999997
2025-08-28,95,15:50,4951.3781,附件2.xlsx,光伏发电实际功率,241,CR,CR241,45897,0.65972222222222199,4951.3780999999999
2025-08-28,96,16:00,4637.775,附件2.xlsx,光伏发电实际功率,241,CS,CS241,45897,0.66666666666666596,4637.7749999999996
2025-08-28,97,16:10,4212.0225,附件2.xlsx,光伏发电实际功率,241,CT,CT241,45897,0.67361111111111105,4212.0225
2025-08-28,98,16:20,3826.2907,附件2.xlsx,光伏发电实际功率,241,CU,CU241,45897,0.68055555555555503,3826.2907
2025-08-28,99,16:30,3543.75,附件2.xlsx,光伏发电实际功率,241,CV,CV241,45897,0.687499999999999,3543.75
2025-08-28,100,16:40,3238.2081,附件2.xlsx,光伏发电实际功率,241,CW,CW241,45897,0.69444444444444398,3238.2080999999998
2025-08-28,101,16:50,2769.1296,附件2.xlsx,光伏发电实际功率,241,CX,CX241,45897,0.70138888888888795,2769.1296000000002
2025-08-28,102,17:00,2212.2375,附件2.xlsx,光伏发电实际功率,241,CY,CY241,45897,0.70833333333333304,2212.2375000000002
2025-08-28,103,17:10,1799.4116,附件2.xlsx,光伏发电实际功率,241,CZ,CZ241,45897,0.71527777777777701,1799.4115999999999
2025-08-28,104,17:20,1515.8029,附件2.xlsx,光伏发电实际功率,241,DA,DA241,45897,0.72222222222222199,1515.8028999999999
2025-08-28,105,17:30,1281.5625,附件2.xlsx,光伏发电实际功率,241,DB,DB241,45897,0.72916666666666596,1281.5625
2025-08-28,106,17:40,1032.8396,附件2.xlsx,光伏发电实际功率,241,DC,DC241,45897,0.73611111111111105,1032.8396
2025-08-28,107,17:50,772.8151,附件2.xlsx,光伏发电实际功率,241,DD,DD241,45897,0.74305555555555503,772.81510000000003
2025-08-28,108,18:00,506.55,附件2.xlsx,光伏发电实际功率,241,DE,DE241,45897,0.749999999999999,506.55
2025-08-28,109,18:10,243.3742,附件2.xlsx,光伏发电实际功率,241,DF,DF241,45897,0.75694444444444398,243.3742
2025-08-28,110,18:20,65.9354,附件2.xlsx,光伏发电实际功率,241,DG,DG241,45897,0.76388888888888795,65.935400000000001
2025-08-28,111,18:30,0,附件2.xlsx,光伏发电实际功率,241,DH,DH241,45897,0.77083333333333304,0
2025-08-28,112,18:40,0,附件2.xlsx,光伏发电实际功率,241,DI,DI241,45897,0.77777777777777701,0
2025-08-28,113,18:50,1.7855,附件2.xlsx,光伏发电实际功率,241,DJ,DJ241,45897,0.78472222222222199,1.7855000000000001
2025-08-28,114,19:00,0,附件2.xlsx,光伏发电实际功率,241,DK,DK241,45897,0.79166666666666596,0
2025-08-28,115,19:10,0,附件2.xlsx,光伏发电实际功率,241,DL,DL241,45897,0.79861111111111105,0
2025-08-28,116,19:20,0.1282,附件2.xlsx,光伏发电实际功率,241,DM,DM241,45897,0.80555555555555503,0.12820000000000001
2025-08-28,117,19:30,0,附件2.xlsx,光伏发电实际功率,241,DN,DN241,45897,0.812499999999999,0
2025-08-28,118,19:40,0,附件2.xlsx,光伏发电实际功率,241,DO,DO241,45897,0.81944444444444398,0
2025-08-28,119,19:50,0.0092,附件2.xlsx,光伏发电实际功率,241,DP,DP241,45897,0.82638888888888795,9.1999999999999998E-3
2025-08-28,120,20:00,0,附件2.xlsx,光伏发电实际功率,241,DQ,DQ241,45897,0.83333333333333304,0
2025-08-28,121,20:10,0,附件2.xlsx,光伏发电实际功率,241,DR,DR241,45897,0.84027777777777701,0
2025-08-28,122,20:20,0,附件2.xlsx,光伏发电实际功率,241,DS,DS241,45897,0.84722222222222199,0
2025-08-28,123,20:30,0,附件2.xlsx,光伏发电实际功率,241,DT,DT241,45897,0.85416666666666596,0
2025-08-28,124,20:40,0,附件2.xlsx,光伏发电实际功率,241,DU,DU241,45897,0.86111111111111105,0
2025-08-28,125,20:50,0,附件2.xlsx,光伏发电实际功率,241,DV,DV241,45897,0.86805555555555503,0
2025-08-28,126,21:00,0,附件2.xlsx,光伏发电实际功率,241,DW,DW241,45897,0.874999999999999,0
2025-08-28,127,21:10,0,附件2.xlsx,光伏发电实际功率,241,DX,DX241,45897,0.88194444444444398,0
2025-08-28,128,21:20,0,附件2.xlsx,光伏发电实际功率,241,DY,DY241,45897,0.88888888888888795,0
2025-08-28,129,21:30,0,附件2.xlsx,光伏发电实际功率,241,DZ,DZ241,45897,0.89583333333333304,0
2025-08-28,130,21:40,0,附件2.xlsx,光伏发电实际功率,241,EA,EA241,45897,0.90277777777777701,0
2025-08-28,131,21:50,0,附件2.xlsx,光伏发电实际功率,241,EB,EB241,45897,0.90972222222222199,0
2025-08-28,132,22:00,0,附件2.xlsx,光伏发电实际功率,241,EC,EC241,45897,0.91666666666666596,0
2025-08-28,133,22:10,0,附件2.xlsx,光伏发电实际功率,241,ED,ED241,45897,0.92361111111111105,0
2025-08-28,134,22:20,0,附件2.xlsx,光伏发电实际功率,241,EE,EE241,45897,0.93055555555555503,0
2025-08-28,135,22:30,0,附件2.xlsx,光伏发电实际功率,241,EF,EF241,45897,0.937499999999999,0
2025-08-28,136,22:40,0,附件2.xlsx,光伏发电实际功率,241,EG,EG241,45897,0.94444444444444398,0
2025-08-28,137,22:50,0,附件2.xlsx,光伏发电实际功率,241,EH,EH241,45897,0.95138888888888795,0
2025-08-28,138,23:00,0,附件2.xlsx,光伏发电实际功率,241,EI,EI241,45897,0.95833333333333304,0
2025-08-28,139,23:10,0,附件2.xlsx,光伏发电实际功率,241,EJ,EJ241,45897,0.96527777777777701,0
2025-08-28,140,23:20,0,附件2.xlsx,光伏发电实际功率,241,EK,EK241,45897,0.97222222222222199,0
2025-08-28,141,23:30,0,附件2.xlsx,光伏发电实际功率,241,EL,EL241,45897,0.97916666666666596,0
2025-08-28,142,23:40,0,附件2.xlsx,光伏发电实际功率,241,EM,EM241,45897,0.98611111111111105,0
2025-08-28,143,23:50,0,附件2.xlsx,光伏发电实际功率,241,EN,EN241,45897,0.99305555555555558,0
2025-08-28,144,0:00+1,0,附件2.xlsx,光伏发电实际功率,241,EO,EO241,45897,0:00+1,0
2025-08-29,1,0:10,0,附件2.xlsx,光伏发电实际功率,242,B,B242,45898,6.9444444444444441E-3,0
2025-08-29,2,0:20,0,附件2.xlsx,光伏发电实际功率,242,C,C242,45898,1.3888888888888888E-2,0
2025-08-29,3,0:30,0,附件2.xlsx,光伏发电实际功率,242,D,D242,45898,2.0833333333333301E-2,0
2025-08-29,4,0:40,0,附件2.xlsx,光伏发电实际功率,242,E,E242,45898,2.77777777777777E-2,0
2025-08-29,5,0:50,0,附件2.xlsx,光伏发电实际功率,242,F,F242,45898,3.4722222222222203E-2,0
2025-08-29,6,1:00,0,附件2.xlsx,光伏发电实际功率,242,G,G242,45898,4.1666666666666602E-2,0
2025-08-29,7,1:10,0,附件2.xlsx,光伏发电实际功率,242,H,H242,45898,4.8611111111111098E-2,0
2025-08-29,8,1:20,0,附件2.xlsx,光伏发电实际功率,242,I,I242,45898,5.5555555555555497E-2,0
2025-08-29,9,1:30,0,附件2.xlsx,光伏发电实际功率,242,J,J242,45898,6.25E-2,0
2025-08-29,10,1:40,0,附件2.xlsx,光伏发电实际功率,242,K,K242,45898,6.9444444444444406E-2,0
2025-08-29,11,1:50,0,附件2.xlsx,光伏发电实际功率,242,L,L242,45898,7.6388888888888895E-2,0
2025-08-29,12,2:00,0,附件2.xlsx,光伏发电实际功率,242,M,M242,45898,8.3333333333333301E-2,0
2025-08-29,13,2:10,0,附件2.xlsx,光伏发电实际功率,242,N,N242,45898,9.0277777777777707E-2,0
2025-08-29,14,2:20,0,附件2.xlsx,光伏发电实际功率,242,O,O242,45898,9.7222222222222293E-2,0
2025-08-29,15,2:30,0,附件2.xlsx,光伏发电实际功率,242,P,P242,45898,0.104166666666667,0
2025-08-29,16,2:40,0,附件2.xlsx,光伏发电实际功率,242,Q,Q242,45898,0.11111111111111099,0
2025-08-29,17,2:50,0,附件2.xlsx,光伏发电实际功率,242,R,R242,45898,0.118055555555555,0
2025-08-29,18,3:00,0,附件2.xlsx,光伏发电实际功率,242,S,S242,45898,0.125,0
2025-08-29,19,3:10,0,附件2.xlsx,光伏发电实际功率,242,T,T242,45898,0.131944444444444,0
2025-08-29,20,3:20,0,附件2.xlsx,光伏发电实际功率,242,U,U242,45898,0.13888888888888801,0
2025-08-29,21,3:30,0,附件2.xlsx,光伏发电实际功率,242,V,V242,45898,0.14583333333333301,0
2025-08-29,22,3:40,0,附件2.xlsx,光伏发电实际功率,242,W,W242,45898,0.15277777777777701,0
2025-08-29,23,3:50,0,附件2.xlsx,光伏发电实际功率,242,X,X242,45898,0.15972222222222199,0
2025-08-29,24,4:00,0,附件2.xlsx,光伏发电实际功率,242,Y,Y242,45898,0.16666666666666599,0
2025-08-29,25,4:10,0.0062,附件2.xlsx,光伏发电实际功率,242,Z,Z242,45898,0.17361111111111099,6.1999999999999998E-3
2025-08-29,26,4:20,0,附件2.xlsx,光伏发电实际功率,242,AA,AA242,45898,0.180555555555555,0
2025-08-29,27,4:30,0,附件2.xlsx,光伏发电实际功率,242,AB,AB242,45898,0.1875,0
2025-08-29,28,4:40,0.0863,附件2.xlsx,光伏发电实际功率,242,AC,AC242,45898,0.194444444444444,8.6300000000000002E-2
2025-08-29,29,4:50,0,附件2.xlsx,光伏发电实际功率,242,AD,AD242,45898,0.20138888888888801,0
2025-08-29,30,5:00,0,附件2.xlsx,光伏发电实际功率,242,AE,AE242,45898,0.20833333333333301,0
2025-08-29,31,5:10,1.2026,附件2.xlsx,光伏发电实际功率,242,AF,AF242,45898,0.21527777777777701,1.2025999999999999
2025-08-29,32,5:20,0,附件2.xlsx,光伏发电实际功率,242,AG,AG242,45898,0.22222222222222199,0
2025-08-29,33,5:30,0,附件2.xlsx,光伏发电实际功率,242,AH,AH242,45898,0.22916666666666599,0
2025-08-29,34,5:40,49.2278,附件2.xlsx,光伏发电实际功率,242,AI,AI242,45898,0.23611111111111099,49.227800000000002
2025-08-29,35,5:50,201.0087,附件2.xlsx,光伏发电实际功率,242,AJ,AJ242,45898,0.243055555555555,201.0087
2025-08-29,36,6:00,431.9625,附件2.xlsx,光伏发电实际功率,242,AK,AK242,45898,0.25,431.96249999999998
2025-08-29,37,6:10,661.3358,附件2.xlsx,光伏发电实际功率,242,AL,AL242,45898,0.25694444444444398,661.33579999999995
2025-08-29,38,6:20,912.575,附件2.xlsx,光伏发电实际功率,242,AM,AM242,45898,0.26388888888888801,912.57500000000005
2025-08-29,39,6:30,1194.6,附件2.xlsx,光伏发电实际功率,242,AN,AN242,45898,0.27083333333333298,1194.5999999999999
2025-08-29,40,6:40,1476.2311,附件2.xlsx,光伏发电实际功率,242,AO,AO242,45898,0.27777777777777701,1476.2311
2025-08-29,41,6:50,1734.5462,附件2.xlsx,光伏发电实际功率,242,AP,AP242,45898,0.28472222222222199,1734.5462
2025-08-29,42,7:00,2009.7375,附件2.xlsx,光伏发电实际功率,242,AQ,AQ242,45898,0.29166666666666602,2009.7375
2025-08-29,43,7:10,2358.9601,附件2.xlsx,光伏发电实际功率,242,AR,AR242,45898,0.2986111111111111,2358.9600999999998
2025-08-29,44,7:20,2669.4361,附件2.xlsx,光伏发电实际功率,242,AS,AS242,45898,0.30555555555555503,2669.4360999999999
