date,slot_id,time_marker_normalized,load_kw,pv_actual_kw,load_source_cell,pv_source_cell
2025-08-04,19,3:10,3916.7385,0,T217,T217
2025-08-04,20,3:20,3978.079,0.0011,U217,U217
2025-08-04,21,3:30,4279.89,0,V217,V217
2025-08-04,22,3:40,4370.3894,0,W217,W217
2025-08-04,23,3:50,4231.5059,0.015,X217,X217
2025-08-04,24,4:00,4075.27,0,Y217,Y217
2025-08-04,25,4:10,4150.7278,0,Z217,Z217
2025-08-04,26,4:20,4384.8411,0.2087,AA217,AA217
2025-08-04,27,4:30,4492.48,0,AB217,AB217
2025-08-04,28,4:40,4220.6203,0,AC217,AC217
2025-08-04,29,4:50,3951.1579,2.9063,AD217,AD217
2025-08-04,30,5:00,3892.1,0,AE217,AE217
2025-08-04,31,5:10,3922.7001,0,AF217,AF217
2025-08-04,32,5:20,3942.7334,48.7752,AG217,AG217
2025-08-04,33,5:30,3845.57,223.9875,AH217,AH217
2025-08-04,34,5:40,3704.7945,453.237,AI217,AI217
2025-08-04,35,5:50,4313.0399,695.6587,AJ217,AJ217
2025-08-04,36,6:00,5217.86,946.0125,AK217,AK217
2025-08-04,37,6:10,5115.3508,1222.6525,AL217,AL217
2025-08-04,38,6:20,4948.9981,1515.1004,AM217,AM217
2025-08-04,39,6:30,5174.83,1801.65,AN217,AN217
2025-08-04,40,6:40,5281.6538,2079.2351,AO217,AO217
2025-08-04,41,6:50,5160.8461,2428.5327,AP217,AP217
2025-08-04,42,7:00,5079.84,2825.0625,AQ217,AQ217
2025-08-04,43,7:10,5308.8235,3155.0034,AR217,AR217
2025-08-04,44,7:20,5122.9916,3450.5276,AS217,AS217
2025-08-04,45,7:30,4656.87,3754.9875,AT217,AT217
2025-08-04,46,7:40,4896.6442,4081.3105,AU217,AU217
2025-08-04,47,7:50,5778.6736,4426.6364,AV217,AV217
2025-08-04,48,8:00,6678.9,4763.775,AW217,AW217
2025-08-04,49,8:10,6913.9536,5066.8866,AX217,AX217
2025-08-04,50,8:20,6707.4517,5391.9663,AY217,AY217
2025-08-04,51,8:30,6540.72,5673,AZ217,AZ217
2025-08-04,52,8:40,6732.4965,5822.2595,BA217,BA217
2025-08-04,53,8:50,6861.8957,6211.4736,BB217,BB217
2025-08-04,54,9:00,6823.56,6772.2375,BC217,BC217
2025-08-04,55,9:10,6887.5278,7056.5669,BD217,BD217
2025-08-04,56,9:20,6841.9009,7307.2913,BE217,BE217
2025-08-04,57,9:30,6791.07,7556.325,BF217,BF217
2025-08-04,58,9:40,7034.0502,7589.1385,BG217,BG217
2025-08-04,59,9:50,6922.2127,7744.3449,BH217,BH217
2025-08-04,60,10:00,6542.49,8047.65,BI217,BI217
2025-08-04,61,10:10,6670.942,8174.6741,BJ217,BJ217
2025-08-04,62,10:20,6945.7386,8220.6808,BK217,BK217
2025-08-04,63,10:30,7049.5,8347.2375,BL217,BL217
2025-08-04,64,10:40,7015.4076,8587.6581,BM217,BM217
2025-08-04,65,10:50,6922.6887,8658.5646,BN217,BN217
2025-08-04,66,11:00,6914.18,8695.425,BO217,BO217
2025-08-04,67,11:10,7094.8499,9089.6063,BP217,BP217
2025-08-04,68,11:20,7206.4625,9292.2334,BQ217,BQ217
2025-08-04,69,11:30,7163.1,9112.725,BR217,BR217
2025-08-04,70,11:40,7091.4161,8924.1228,BS217,BS217
2025-08-04,71,11:50,6920.3238,8949.6737,BT217,BT217
2025-08-04,72,12:00,6683.48,9163.8375,BU217,BU217
2025-08-04,73,12:10,6547.8916,9342.5452,BV217,BV217
2025-08-04,74,12:20,6576.8832,9296.444,BW217,BW217
2025-08-04,75,12:30,6606.51,9070.0875,BX217,BX217
2025-08-04,76,12:40,6448.8696,8898.8396,BY217,BY217
2025-08-04,77,12:50,6588.0884,8878.9817,BZ217,BZ217
2025-08-04,78,13:00,6981.62,8832.6375,CA217,CA217
2025-08-04,79,13:10,7085.809,8507.0254,CB217,CB217
2025-08-04,80,13:20,7124.794,8280.9904,CC217,CC217
2025-08-04,81,13:30,7175.02,8318.475,CD217,CD217
2025-08-04,82,13:40,7086.0967,8403.0786,CE217,CE217
2025-08-04,83,13:50,7167.3937,8308.8619,CF217,CF217
2025-08-04,84,14:00,7344.32,8043.2625,CG217,CG217
2025-08-04,85,14:10,7231.7906,7817.7643,CH217,CH217
2025-08-04,86,14:20,7192.0048,7727.076,CI217,CI217
2025-08-04,87,14:30,7287.97,7688.25,CJ217,CJ217
2025-08-04,88,14:40,7208.6897,7498.9667,CK217,CK217
2025-08-04,89,14:50,7106.3655,7070.0992,CL217,CL217
2025-08-04,90,15:00,7096.57,6502.0125,CM217,CM217
2025-08-04,91,15:10,7158.325,6031.7668,CN217,CN217
2025-08-04,92,15:20,7344.8965,5792.0241,CO217,CO217
2025-08-04,93,15:30,7482.41,5595.975,CP217,CP217
2025-08-04,94,15:40,7319.2825,5133.9795,CQ217,CQ217
2025-08-04,95,15:50,7260.1142,4752.6082,CR217,CR217
2025-08-04,96,16:00,7359.25,4534.7625,CS217,CS217
2025-08-04,97,16:10,7311.6988,4223.0385,CT217,CT217
2025-08-04,98,16:20,7417.5004,3917.226,CU217,CU217
2025-08-04,99,16:30,7548.88,3690.7875,CV217,CV217
2025-08-04,100,16:40,7265.451,3496.2666,CW217,CW217
2025-08-04,101,16:50,7186.1544,3283.5532,CX217,CX217
2025-08-04,102,17:00,7535.93,2993.5875,CY217,CY217
2025-08-04,103,17:10,7873.013,2595.1462,CZ217,CZ217
2025-08-04,104,17:20,7782.1049,2202.9782,DA217,DA217
2025-08-04,105,17:30,7595.47,1881.75,DB217,DB217
2025-08-04,106,17:40,7845.9384,1603.8904,DC217,DC217
2025-08-04,107,17:50,7041.4581,1321.2909,DD217,DD217
2025-08-04,108,18:00,5618.92,1020.075,DE217,DE217
2025-08-04,109,18:10,5609.3122,725.5622,DF217,DF217
2025-08-04,110,18:20,5720.3634,465.135,DG217,DG217
2025-08-04,111,18:30,5468.6,241.9875,DH217,DH217
2025-08-04,112,18:40,5697.8074,55.4707,DI217,DI217
2025-08-04,113,18:50,5916.7752,0,DJ217,DJ217
2025-08-04,114,19:00,5778.48,0,DK217,DK217
2025-08-04,115,19:10,5477.9844,3.3391,DL217,DL217
2025-08-04,116,19:20,5377.3747,0,DM217,DM217
2025-08-04,117,19:30,5503.72,0,DN217,DN217
2025-08-04,118,19:40,5593.3306,0.2397,DO217,DO217
2025-08-04,119,19:50,5697.6161,0,DP217,DP217
2025-08-04,120,20:00,5788.19,0,DQ217,DQ217
2025-08-04,121,20:10,5733.296,0.0172,DR217,DR217
2025-08-04,122,20:20,5634.9843,0,DS217,DS217
2025-08-04,123,20:30,5580.01,0,DT217,DT217
2025-08-04,124,20:40,5580.3529,0.0012,DU217,DU217
2025-08-04,125,20:50,5648.7996,0,DV217,DV217
2025-08-04,126,21:00,5748.56,0,DW217,DW217
2025-08-04,127,21:10,5795.2978,0,DX217,DX217
2025-08-04,128,21:20,5727.0404,0,DY217,DY217
2025-08-04,129,21:30,5718.06,0,DZ217,DZ217
2025-08-04,130,21:40,5903.7159,0,EA217,EA217
2025-08-04,131,21:50,5407.1854,0,EB217,EB217
2025-08-04,132,22:00,4548.91,0,EC217,EC217
2025-08-04,133,22:10,4595.6678,0,ED217,ED217
2025-08-04,134,22:20,4823.434,0,EE217,EE217
2025-08-04,135,22:30,4795.36,0,EF217,EF217
2025-08-04,136,22:40,4758.9908,0,EG217,EG217
2025-08-04,137,22:50,4520.9001,0,EH217,EH217
2025-08-04,138,23:00,4333.39,0,EI217,EI217
2025-08-04,139,23:10,4695.7979,0,EJ217,EJ217
2025-08-04,140,23:20,4873.0953,0,EK217,EK217
2025-08-04,141,23:30,4647.64,0,EL217,EL217
2025-08-04,142,23:40,4541.118,0,EM217,EM217
2025-08-04,143,23:50,4690.5552,0,EN217,EN217
2025-08-04,144,0:00+1,4826.46,0,EO217,EO217
2025-08-05,1,0:10,4596.5473,0,B218,B218
2025-08-05,2,0:20,4495.6832,0,C218,C218
2025-08-05,3,0:30,4630.85,0,D218,D218
2025-08-05,4,0:40,4607.1339,0,E218,E218
2025-08-05,5,0:50,4438.5079,0,F218,F218
2025-08-05,6,1:00,4351.12,0,G218,G218
2025-08-05,7,1:10,4512.0966,0,H218,H218
2025-08-05,8,1:20,4467.6185,0,I218,I218
2025-08-05,9,1:30,4254.75,0,J218,J218
2025-08-05,10,1:40,4318.4537,0,K218,K218
2025-08-05,11,1:50,4185.3062,0,L218,L218
2025-08-05,12,2:00,4033.31,0,M218,M218
2025-08-05,13,2:10,4494.8163,0,N218,N218
2025-08-05,14,2:20,4530.8449,0,O218,O218
2025-08-05,15,2:30,4126.69,0,P218,P218
2025-08-05,16,2:40,4253.7259,0,Q218,Q218
2025-08-05,17,2:50,4080.3678,0,R218,R218
2025-08-05,18,3:00,3677.63,0,S218,S218
2025-08-05,19,3:10,4032.715,0,T218,T218
2025-08-05,20,3:20,4358.0707,0,U218,U218
2025-08-05,21,3:30,4264.3,0,V218,V218
2025-08-05,22,3:40,4175.4053,0,W218,W218
2025-08-05,23,3:50,4320.6378,0.0128,X218,X218
2025-08-05,24,4:00,4398.25,0,Y218,Y218
2025-08-05,25,4:10,3963.1094,0,Z218,Z218
2025-08-05,26,4:20,3843.9227,0.1777,AA218,AA218
2025-08-05,27,4:30,4187.58,0,AB218,AB218
2025-08-05,28,4:40,4303.3895,0,AC218,AC218
2025-08-05,29,4:50,4174.0265,2.4755,AD218,AD218
2025-08-05,30,5:00,4002.59,0,AE218,AE218
2025-08-05,31,5:10,3957.4032,0,AF218,AF218
2025-08-05,32,5:20,3911.3286,41.7188,AG218,AG218
2025-08-05,33,5:30,3839.76,195.45,AH218,AH218
2025-08-05,34,5:40,3929.4173,402.3588,AI218,AI218
2025-08-05,35,5:50,4474.4209,611.3777,AJ218,AJ218
2025-08-05,36,6:00,5099.64,838.8375,AK218,AK218
2025-08-05,37,6:10,5060.3407,1129.2387,AL218,AL218
2025-08-05,38,6:20,4887.589,1374.0404,AM218,AM218
2025-08-05,39,6:30,4928.94,1575.0375,AN218,AN218
2025-08-05,40,6:40,5022.0981,1857.5375,AO218,AO218
2025-08-05,41,6:50,5012.7147,2242.9385,AP218,AP218
2025-08-05,42,7:00,4913.15,2711.7375,AQ218,AQ218
2025-08-05,43,7:10,4877.2962,3196.9697,AR218,AR218
2025-08-05,44,7:20,4975.7122,3509.424,AS218,AS218
2025-08-05,45,7:30,4960.72,3758.6625,AT218,AT218
2025-08-05,46,7:40,4692.1223,4228.6186,AU218,AU218
2025-08-05,47,7:50,5545.0869,4598.2859,AV218,AV218
2025-08-05,48,8:00,7066.1,4717.8375,AW218,AW218
2025-08-05,49,8:10,7284.3225,4764.8351,AX218,AX218
2025-08-05,50,8:20,6965.7077,4919.232,AY218,AY218
2025-08-05,51,8:30,6743.05,5288.8875,AZ218,AZ218
2025-08-05,52,8:40,6512.9918,5814.1151,BA218,BA218
2025-08-05,53,8:50,6570.3279,6067.7068,BB218,BB218
2025-08-05,54,9:00,6776.22,6127.9875,BC218,BC218
2025-08-05,55,9:10,6660.6554,6501.8874,BD218,BD218
2025-08-05,56,9:20,6579.4793,7027.7258,BE218,BE218
2025-08-05,57,9:30,6665.84,7451.625,BF218,BF218
2025-08-05,58,9:40,6708.3723,7638.7324,BG218,BG218
2025-08-05,59,9:50,6841.7846,7609.8783,BH218,BH218
2025-08-05,60,10:00,6919.88,7552.05,BI218,BI218
2025-08-05,61,10:10,6670.1692,7660.9617,BJ218,BJ218
2025-08-05,62,10:20,6758.0907,7670.2643,BK218,BK218
2025-08-05,63,10:30,7047.4,7550.625,BL218,BL218
2025-08-05,64,10:40,6731.847,7552.3038,BM218,BM218
2025-08-05,65,10:50,6456.623,7633.2879,BN218,BN218
2025-08-05,66,11:00,6568.86,7790.9625,BO218,BO218
2025-08-05,67,11:10,6766.5962,8070.963,BP218,BP218
2025-08-05,68,11:20,6849.3595,8262.7006,BQ218,BQ218
2025-08-05,69,11:30,6841.89,8458.8375,BR218,BR218
2025-08-05,70,11:40,6887.519,8913.74,BS218,BS218
2025-08-05,71,11:50,6840.3232,9084.5013,BT218,BT218
2025-08-05,72,12:00,6620.66,8913.0375,BU218,BU218
2025-08-05,73,12:10,6320.8051,8902.6442,BV218,BV218
2025-08-05,74,12:20,6154.6954,9048.3346,BW218,BW218
2025-08-05,75,12:30,6292.85,9186.9375,BX218,BX218
2025-08-05,76,12:40,6712.1825,9182.8621,BY218,BY218
2025-08-05,77,12:50,6926.5688,9101.2465,BZ218,BZ218
2025-08-05,78,13:00,6840.84,8971.3125,CA218,CA218
2025-08-05,79,13:10,6790.5927,8793.0329,CB218,CB218
2025-08-05,80,13:20,6815.5859,8779.1595,CC218,CC218
2025-08-05,81,13:30,6984.82,8840.4,CD218,CD218
2025-08-05,82,13:40,7314.1714,8660.3582,CE218,CE218
2025-08-05,83,13:50,7210.7955,8431.214,CF218,CF218
2025-08-05,84,14:00,6811.51,8299.6875,CG218,CG218
2025-08-05,85,14:10,6870.4454,8188.0542,CH218,CH218
2025-08-05,86,14:20,7086.3739,7842.9997,CI218,CI218
2025-08-05,87,14:30,7056.08,7335.8625,CJ218,CJ218
2025-08-05,88,14:40,6751.7784,6992.7013,CK218,CK218
2025-08-05,89,14:50,6913.128,6697.9802,CL218,CL218
2025-08-05,90,15:00,7376.59,6357.45,CM218,CM218
2025-08-05,91,15:10,7237.0062,6042.3689,CN218,CN218
2025-08-05,92,15:20,6974.7025,5924.1638,CO218,CO218
2025-08-05,93,15:30,6956.72,5765.475,CP218,CP218
2025-08-05,94,15:40,7058.1492,5162.1535,CQ218,CQ218
2025-08-05,95,15:50,7083.268,4738.6945,CR218,CR218
2025-08-05,96,16:00,7058.52,4618.3125,CS218,CS218
2025-08-05,97,16:10,7152.024,4327.9122,CT218,CT218
2025-08-05,98,16:20,7175.7461,4049.9902,CU218,CU218
2025-08-05,99,16:30,7211.43,3867.675,CV218,CV218
2025-08-05,100,16:40,7494.3185,3624.3591,CW218,CW218
2025-08-05,101,16:50,7467.1651,3294.1122,CX218,CX218
2025-08-05,102,17:00,7260,2955.1875,CY218,CY218
2025-08-05,103,17:10,7501.0739,2698.7931,CZ218,CZ218
2025-08-05,104,17:20,7317.5683,2400.1722,DA218,DA218
2025-08-05,105,17:30,6896.88,2023.875,DB218,DB218
2025-08-05,106,17:40,7235.8424,1657.5919,DC218,DC218
2025-08-05,107,17:50,6877.7532,1306.7315,DD218,DD218
2025-08-05,108,18:00,5778.28,985.6125,DE218,DE218
2025-08-05,109,18:10,5452.1576,720.9485,DF218,DF218
2025-08-05,110,18:20,5505.6485,467.4973,DG218,DG218
2025-08-05,111,18:30,5541.43,223.5375,DH218,DH218
2025-08-05,112,18:40,5632.3922,47.1336,DI218,DI218
2025-08-05,113,18:50,5747.9457,0,DJ218,DJ218
2025-08-05,114,19:00,5815.79,0,DK218,DK218
2025-08-05,115,19:10,5752.3189,2.7896,DL218,DL218
2025-08-05,116,19:20,5487.0601,0,DM218,DM218
2025-08-05,117,19:30,5334.96,0,DN218,DN218
2025-08-05,118,19:40,5701.2881,0.2003,DO218,DO218
2025-08-05,119,19:50,5864.0983,0,DP218,DP218
2025-08-05,120,20:00,5715.84,0,DQ218,DQ218
2025-08-05,121,20:10,5816.5631,0.0144,DR218,DR218
2025-08-05,122,20:20,5815.9826,0,DS218,DS218
2025-08-05,123,20:30,5600.76,0,DT218,DT218
2025-08-05,124,20:40,5458.4277,0.001,DU218,DU218
2025-08-05,125,20:50,5391.4008,0,DV218,DV218
2025-08-05,126,21:00,5532.58,0,DW218,DW218
2025-08-05,127,21:10,5981.5089,0,DX218,DX218
2025-08-05,128,21:20,5931.228,0,DY218,DY218
2025-08-05,129,21:30,5593.51,0,DZ218,DZ218
2025-08-05,130,21:40,5870.4284,0,EA218,EA218
2025-08-05,131,21:50,5516.5696,0,EB218,EB218
2025-08-05,132,22:00,4597.77,0,EC218,EC218
2025-08-05,133,22:10,4545.446,0,ED218,ED218
2025-08-05,134,22:20,4826.8428,0,EE218,EE218
2025-08-05,135,22:30,4871.7,0,EF218,EF218
2025-08-05,136,22:40,4677.3444,0,EG218,EG218
2025-08-05,137,22:50,4595.9412,0,EH218,EH218
2025-08-05,138,23:00,4619.05,0,EI218,EI218
2025-08-05,139,23:10,4468.6243,0,EJ218,EJ218
2025-08-05,140,23:20,4537.5724,0,EK218,EK218
2025-08-05,141,23:30,4776.16,0,EL218,EL218
2025-08-05,142,23:40,4699.9794,0,EM218,EM218
2025-08-05,143,23:50,4536.8958,0,EN218,EN218
2025-08-05,144,0:00+1,4470.25,0,EO218,EO218
2025-08-06,1,0:10,4452.4079,0,B219,B219
2025-08-06,2,0:20,4434.1407,0,C219,C219
2025-08-06,3,0:30,4479.58,0,D219,D219
2025-08-06,4,0:40,4650.814,0,E219,E219
2025-08-06,5,0:50,4583.083,0,F219,F219
2025-08-06,6,1:00,4401.61,0,G219,G219
2025-08-06,7,1:10,4566.1769,0,H219,H219
2025-08-06,8,1:20,4518.3296,0,I219,I219
2025-08-06,9,1:30,4239.21,0,J219,J219
2025-08-06,10,1:40,4269.6368,0,K219,K219
2025-08-06,11,1:50,4210.0513,0,L219,L219
2025-08-06,12,2:00,3958.89,0,M219,M219
2025-08-06,13,2:10,3870.4582,0,N219,N219
2025-08-06,14,2:20,3955.9259,0,O219,O219
2025-08-06,15,2:30,4156.19,0,P219,P219
2025-08-06,16,2:40,4367.7872,0,Q219,Q219
2025-08-06,17,2:50,4250.6419,0,R219,R219
2025-08-06,18,3:00,4012.51,0,S219,S219
2025-08-06,19,3:10,4210.7856,0,T219,T219
2025-08-06,20,3:20,4396.3744,0,U219,U219
2025-08-06,21,3:30,4404.26,0,V219,V219
2025-08-06,22,3:40,4465.0005,0,W219,W219
2025-08-06,23,3:50,4251.7342,0.0131,X219,X219
2025-08-06,24,4:00,3969.65,0,Y219,Y219
2025-08-06,25,4:10,4187.5264,0,Z219,Z219
2025-08-06,26,4:20,4253.3779,0.1819,AA219,AA219
2025-08-06,27,4:30,3983.77,0,AB219,AB219
2025-08-06,28,4:40,3860.2914,0,AC219,AC219
2025-08-06,29,4:50,3899.4334,2.5337,AD219,AD219
2025-08-06,30,5:00,3982.7,0,AE219,AE219
2025-08-06,31,5:10,4020.3704,0,AF219,AF219
2025-08-06,32,5:20,4071.6934,42.7295,AG219,AG219
2025-08-06,33,5:30,4082.13,200.8875,AH219,AH219
2025-08-06,34,5:40,4009.2257,419.2836,AI219,AI219
2025-08-06,35,5:50,4419.9027,662.9401,AJ219,AJ219
2025-08-06,36,6:00,5044.9,924.525,AK219,AK219
2025-08-06,37,6:10,5028.9695,1218.2156,AL219,AL219
2025-08-06,38,6:20,5084.7288,1542.4019,AM219,AM219
2025-08-06,39,6:30,5214.29,1874.8875,AN219,AN219
2025-08-06,40,6:40,4741.2844,2174.538,AO219,AO219
2025-08-06,41,6:50,4667.312,2398.0214,AP219,AP219
2025-08-06,42,7:00,5026.11,2686.0875,AQ219,AQ219
2025-08-06,43,7:10,4859.5895,3227.2016,AR219,AR219
2025-08-06,44,7:20,4799.7248,3679.6969,AS219,AS219
2025-08-06,45,7:30,4958.84,3949.8,AT219,AT219
2025-08-06,46,7:40,4895.3044,4249.9668,AU219,AU219
2025-08-06,47,7:50,5610.1822,4494.8961,AV219,AV219
2025-08-06,48,8:00,6844.93,4683.1125,AW219,AW219
2025-08-06,49,8:10,7172.0863,4931.9841,AX219,AX219
2025-08-06,50,8:20,6995.8472,5187.369,AY219,AY219
2025-08-06,51,8:30,6859.78,5418.4875,AZ219,AZ219
2025-08-06,52,8:40,6871.5936,5684.7924,BA219,BA219
2025-08-06,53,8:50,6760.5548,6123.3565,BB219,BB219
2025-08-06,54,9:00,6600.56,6634.8375,BC219,BC219
2025-08-06,55,9:10,6732.8461,6955.1292,BD219,BD219
2025-08-06,56,9:20,6837.4534,7178.542,BE219,BE219
2025-08-06,57,9:30,6688.52,7427.6625,BF219,BF219
2025-08-06,58,9:40,6417.6412,7708.8025,BG219,BG219
2025-08-06,59,9:50,6497.782,7833.2136,BH219,BH219
2025-08-06,60,10:00,6762.58,7871.55,BI219,BI219
2025-08-06,61,10:10,6632.1695,8085.6379,BJ219,BJ219
2025-08-06,62,10:20,6723.094,8281.2125,BK219,BK219
2025-08-06,63,10:30,7125.28,8353.0125,BL219,BL219
2025-08-06,64,10:40,7229.8642,8368.2693,BM219,BM219
2025-08-06,65,10:50,6975.4423,8270.0417,BN219,BN219
2025-08-06,66,11:00,6629.03,8229.15,BO219,BO219
2025-08-06,67,11:10,6552.9795,8483.4019,BP219,BP219
2025-08-06,68,11:20,6754.5336,8527.8414,BQ219,BQ219
2025-08-06,69,11:30,6993.61,8432.8125,BR219,BR219
2025-08-06,70,11:40,6932.726,8766.327,BS219,BS219
2025-08-06,71,11:50,6493.1553,9055.2568,BT219,BT219
2025-08-06,72,12:00,6167.3,9095.4,BU219,BU219
2025-08-06,73,12:10,6556.1237,9131.5849,BV219,BV219
2025-08-06,74,12:20,6727.4581,9065.8827,BW219,BW219
2025-08-06,75,12:30,6531.96,8971.425,BX219,BX219
2025-08-06,76,12:40,6705.2527,9038.5184,BY219,BY219
2025-08-06,77,12:50,6859.2421,8890.2536,BZ219,BZ219
2025-08-06,78,13:00,6836.11,8339.775,CA219,CA219
2025-08-06,79,13:10,6902.3118,7645.3028,CB219,CB219
2025-08-06,80,13:20,6934.4139,7467.9416,CC219,CC219
2025-08-06,81,13:30,6918.16,7691.2125,CD219,CD219
2025-08-06,82,13:40,6996.7289,7567.4,CE219,CE219
2025-08-06,83,13:50,7091.8496,7310.1559,CF219,CF219
2025-08-06,84,14:00,7032.17,7105.8,CG219,CG219
2025-08-06,85,14:10,6773.5697,6877.8361,CH219,CH219
2025-08-06,86,14:20,6885.5897,6610.0741,CI219,CI219
2025-08-06,87,14:30,7254.23,6359.7375,CJ219,CJ219
2025-08-06,88,14:40,7212.5988,6147.394,CK219,CK219
2025-08-06,89,14:50,7204.2108,5652.4055,CL219,CL219
2025-08-06,90,15:00,7335.95,5072.8125,CM219,CM219
2025-08-06,91,15:10,7243.9906,4942.6087,CN219,CN219
2025-08-06,92,15:20,7162.1401,4751.4997,CO219,CO219
2025-08-06,93,15:30,7178.73,4409.6625,CP219,CP219
2025-08-06,94,15:40,7158.3232,4316.2582,CQ219,CQ219
2025-08-06,95,15:50,7263.4422,4099.0678,CR219,CR219
2025-08-06,96,16:00,7418.04,3764.0625,CS219,CS219
2025-08-06,97,16:10,7368.7588,3712.539,CT219,CT219
2025-08-06,98,16:20,7397.3386,3630.241,CU219,CU219
2025-08-06,99,16:30,7441.46,3416.5875,CV219,CV219
2025-08-06,100,16:40,7157.0895,3271.7348,CW219,CW219
2025-08-06,101,16:50,6977.2262,3015.0337,CX219,CX219
2025-08-06,102,17:00,7048.6,2637.7125,CY219,CY219
2025-08-06,103,17:10,7082.843,2339.654,CZ219,CZ219
2025-08-06,104,17:20,7008.9373,2072.5204,DA219,DA219
2025-08-06,105,17:30,7144.87,1791.525,DB219,DB219
2025-08-06,106,17:40,7676.3702,1515.5386,DC219,DC219
2025-08-06,107,17:50,7049.9076,1243.8344,DD219,DD219
2025-08-06,108,18:00,5709.79,972.9,DE219,DE219
2025-08-06,109,18:10,5720.5995,704.3066,DF219,DF219
2025-08-06,110,18:20,5943.7429,448.6079,DG219,DG219
2025-08-06,111,18:30,5796.6,221.25,DH219,DH219
2025-08-06,112,18:40,5826.2529,48.3572,DI219,DI219
2025-08-06,113,18:50,5600.8953,0,DJ219,DJ219
2025-08-06,114,19:00,5258.23,0,DK219,DK219
2025-08-06,115,19:10,5428.6264,2.8836,DL219,DL219
2025-08-06,116,19:20,5437.8583,0,DM219,DM219
2025-08-06,117,19:30,5242.84,0,DN219,DN219
2025-08-06,118,19:40,5482.1384,0.207,DO219,DO219
2025-08-06,119,19:50,5681.6305,0,DP219,DP219
2025-08-06,120,20:00,5677.08,0,DQ219,DQ219
2025-08-06,121,20:10,5766.0827,0.0149,DR219,DR219
2025-08-06,122,20:20,5717.1163,0,DS219,DS219
2025-08-06,123,20:30,5575.48,0,DT219,DT219
2025-08-06,124,20:40,5649.7447,0.0011,DU219,DU219
2025-08-06,125,20:50,5660.2275,0,DV219,DV219
2025-08-06,126,21:00,5661.92,0,DW219,DW219
2025-08-06,127,21:10,5967.5808,0,DX219,DX219
2025-08-06,128,21:20,6012.2067,0,DY219,DY219
2025-08-06,129,21:30,5834,0,DZ219,DZ219
2025-08-06,130,21:40,5947.7624,0,EA219,EA219
2025-08-06,131,21:50,5518.1815,0,EB219,EB219
2025-08-06,132,22:00,4624.76,0,EC219,EC219
2025-08-06,133,22:10,4320.2769,0,ED219,ED219
2025-08-06,134,22:20,4503.9453,0,EE219,EE219
2025-08-06,135,22:30,4752.2,0,EF219,EF219
2025-08-06,136,22:40,4718.0205,0,EG219,EG219
2025-08-06,137,22:50,4450.2321,0,EH219,EH219
2025-08-06,138,23:00,4269.01,0,EI219,EI219
2025-08-06,139,23:10,4479.6086,0,EJ219,EJ219
2025-08-06,140,23:20,4657.1283,0,EK219,EK219
2025-08-06,141,23:30,4605.78,0,EL219,EL219
2025-08-06,142,23:40,4552.4099,0,EM219,EM219
2025-08-06,143,23:50,4739.7073,0,EN219,EN219
2025-08-06,144,0:00+1,4942.6,0,EO219,EO219
2025-08-07,1,0:10,4691.5278,0,B220,B220
2025-08-07,2,0:20,4393.0597,0,C220,C220
2025-08-07,3,0:30,4345.14,0,D220,D220
2025-08-07,4,0:40,4485.5047,0,E220,E220
2025-08-07,5,0:50,4641.1685,0,F220,F220
2025-08-07,6,1:00,4591.16,0,G220,G220
2025-08-07,7,1:10,4267.9815,0,H220,H220
2025-08-07,8,1:20,4276.1321,0,I220,I220
2025-08-07,9,1:30,4529.57,0,J220,J220
2025-08-07,10,1:40,4378.3445,0,K220,K220
2025-08-07,11,1:50,4323.6375,0,L220,L220
2025-08-07,12,2:00,4516.78,0,M220,M220
2025-08-07,13,2:10,4565.399,0,N220,N220
2025-08-07,14,2:20,4490.0093,0,O220,O220
2025-08-07,15,2:30,4408.22,0,P220,P220
2025-08-07,16,2:40,4362.032,0,Q220,Q220
2025-08-07,17,2:50,4161.6983,0,R220,R220
2025-08-07,18,3:00,3963.11,0,S220,S220
2025-08-07,19,3:10,4128.8583,0,T220,T220
2025-08-07,20,3:20,4253.1973,0,U220,U220
2025-08-07,21,3:30,4156.52,0,V220,V220
2025-08-07,22,3:40,4029.1947,0,W220,W220
2025-08-07,23,3:50,3863.1375,0.0122,X220,X220
2025-08-07,24,4:00,3875.25,0,Y220,Y220
2025-08-07,25,4:10,4301.8916,0,Z220,Z220
2025-08-07,26,4:20,4379.399,0.1704,AA220,AA220
2025-08-07,27,4:30,3980.97,0,AB220,AB220
2025-08-07,28,4:40,3752.6886,0,AC220,AC220
2025-08-07,29,4:50,3865.1196,2.3736,AD220,AD220
2025-08-07,30,5:00,4193.57,0,AE220,AE220
2025-08-07,31,5:10,4436.2601,0,AF220,AF220
2025-08-07,32,5:20,4269.9412,40.5799,AG220,AG220
2025-08-07,33,5:30,3833.81,203.025,AH220,AH220
2025-08-07,34,5:40,3707.933,452.2172,AI220,AI220
2025-08-07,35,5:50,4331.5026,736.6005,AJ220,AJ220
2025-08-07,36,6:00,5183.69,1043.25,AK220,AK220
2025-08-07,37,6:10,5246.7339,1380.555,AL220,AL220
2025-08-07,38,6:20,5161.3589,1665.7663,AM220,AM220
2025-08-07,39,6:30,5253.37,1910.625,AN220,AN220
2025-08-07,40,6:40,5236.8012,2197.036,AO220,AO220
2025-08-07,41,6:50,5315.2039,2425.2202,AP220,AP220
