target_datetime,date,slot_id,load_kw,interval_end,LOAD_W1,LOAD_W1_source_end,LOAD_D1,LOAD_D1_source_end,fixed_price,common_history_available
2025-01-02 06:20:00,2025-01-02,39,5537.66,2025-01-02 06:30:00,,2024-12-26 06:30:00,5399.82,2025-01-01 06:30:00,0.8759,False
2025-01-02 06:30:00,2025-01-02,40,5461.5746,2025-01-02 06:40:00,,2024-12-26 06:40:00,5447.4007,2025-01-01 06:40:00,0.8601,False
2025-01-02 06:40:00,2025-01-02,41,5483.6005,2025-01-02 06:50:00,,2024-12-26 06:50:00,5444.401,2025-01-01 06:50:00,0.8442,False
2025-01-02 06:50:00,2025-01-02,42,5540.88,2025-01-02 07:00:00,,2024-12-26 07:00:00,5433.63,2025-01-01 07:00:00,0.8334,False
2025-01-02 07:00:00,2025-01-02,43,5575.3367,2025-01-02 07:10:00,,2024-12-26 07:10:00,5449.2818,2025-01-01 07:10:00,0.8092,False
2025-01-02 07:10:00,2025-01-02,44,5669.9633,2025-01-02 07:20:00,,2024-12-26 07:20:00,5510.0042,2025-01-01 07:20:00,0.7972,False
2025-01-02 07:20:00,2025-01-02,45,5566.66,2025-01-02 07:30:00,,2024-12-26 07:30:00,5476,2025-01-01 07:30:00,0.7644,False
2025-01-02 07:30:00,2025-01-02,46,5081.9454,2025-01-02 07:40:00,,2024-12-26 07:40:00,5329.4215,2025-01-01 07:40:00,0.6899,False
2025-01-02 07:40:00,2025-01-02,47,5737.5547,2025-01-02 07:50:00,,2024-12-26 07:50:00,6084.1163,2025-01-01 07:50:00,0.86,False
2025-01-02 07:50:00,2025-01-02,48,7205.75,2025-01-02 08:00:00,,2024-12-26 08:00:00,7316,2025-01-01 08:00:00,1.1617,False
2025-01-02 08:00:00,2025-01-02,49,7519.6199,2025-01-02 08:10:00,,2024-12-26 08:10:00,7469.4947,2025-01-01 08:10:00,1.1683,False
2025-01-02 08:10:00,2025-01-02,50,7253.8265,2025-01-02 08:20:00,,2024-12-26 08:20:00,7225.691,2025-01-01 08:20:00,1.0956,False
2025-01-02 08:20:00,2025-01-02,51,7156.62,2025-01-02 08:30:00,,2024-12-26 08:30:00,7216.13,2025-01-01 08:30:00,1.0849,False
2025-01-02 08:30:00,2025-01-02,52,7351.5694,2025-01-02 08:40:00,,2024-12-26 08:40:00,7361.7004,2025-01-01 08:40:00,1.061,False
2025-01-02 08:40:00,2025-01-02,53,7430.2399,2025-01-02 08:50:00,,2024-12-26 08:50:00,7275.513,2025-01-01 08:50:00,1.043,False
2025-01-02 08:50:00,2025-01-02,54,7295.25,2025-01-02 09:00:00,,2024-12-26 09:00:00,7077.29,2025-01-01 09:00:00,1.036,False
2025-01-02 09:00:00,2025-01-02,55,7207.6569,2025-01-02 09:10:00,,2024-12-26 09:10:00,7221.8762,2025-01-01 09:10:00,1.0147,False
2025-01-02 09:10:00,2025-01-02,56,7113.8825,2025-01-02 09:20:00,,2024-12-26 09:20:00,7229.5513,2025-01-01 09:20:00,0.9922,False
2025-01-02 09:20:00,2025-01-02,57,7023.12,2025-01-02 09:30:00,,2024-12-26 09:30:00,7099.33,2025-01-01 09:30:00,0.97,False
2025-01-02 09:30:00,2025-01-02,58,7047.9517,2025-01-02 09:40:00,,2024-12-26 09:40:00,7297.1521,2025-01-01 09:40:00,0.9422,False
2025-01-02 09:40:00,2025-01-02,59,7129.0191,2025-01-02 09:50:00,,2024-12-26 09:50:00,7313.1756,2025-01-01 09:50:00,0.9569,False
2025-01-02 09:50:00,2025-01-02,60,7151.1,2025-01-02 10:00:00,,2024-12-26 10:00:00,7099.46,2025-01-01 10:00:00,0.9977,False
2025-01-02 10:00:00,2025-01-02,61,7053.4551,2025-01-02 10:10:00,,2024-12-26 10:10:00,7125.5214,2025-01-01 10:10:00,0.9919,False
2025-01-02 10:10:00,2025-01-02,62,7028.7906,2025-01-02 10:20:00,,2024-12-26 10:20:00,7096.3104,2025-01-01 10:20:00,0.9588,False
2025-01-02 10:20:00,2025-01-02,63,7115.54,2025-01-02 10:30:00,,2024-12-26 10:30:00,6986.17,2025-01-01 10:30:00,0.9549,False
2025-01-02 10:30:00,2025-01-02,64,7158.8016,2025-01-02 10:40:00,,2024-12-26 10:40:00,7098.9702,2025-01-01 10:40:00,0.9839,False
2025-01-02 10:40:00,2025-01-02,65,7104.1648,2025-01-02 10:50:00,,2024-12-26 10:50:00,7193.993,2025-01-01 10:50:00,0.799,False
2025-01-02 10:50:00,2025-01-02,66,6988.45,2025-01-02 11:00:00,,2024-12-26 11:00:00,7135.18,2025-01-01 11:00:00,0.5025,False
2025-01-02 11:00:00,2025-01-02,67,6905.2356,2025-01-02 11:10:00,,2024-12-26 11:10:00,7042.947,2025-01-01 11:10:00,0.4662,False
2025-01-02 11:10:00,2025-01-02,68,6918.8526,2025-01-02 11:20:00,,2024-12-26 11:20:00,7069.1675,2025-01-01 11:20:00,0.5007,False
2025-01-02 11:20:00,2025-01-02,69,7053.45,2025-01-02 11:30:00,,2024-12-26 11:30:00,7129.17,2025-01-01 11:30:00,0.4827,False
2025-01-02 11:30:00,2025-01-02,70,7224.2372,2025-01-02 11:40:00,,2024-12-26 11:40:00,6971.0393,2025-01-01 11:40:00,0.4785,False
2025-01-02 11:40:00,2025-01-02,71,7061.4737,2025-01-02 11:50:00,,2024-12-26 11:50:00,6648.4937,2025-01-01 11:50:00,0.4662,False
2025-01-02 11:50:00,2025-01-02,72,6627.88,2025-01-02 12:00:00,,2024-12-26 12:00:00,6471.29,2025-01-01 12:00:00,0.4432,False
2025-01-02 12:00:00,2025-01-02,73,6385.5315,2025-01-02 12:10:00,,2024-12-26 12:10:00,6681.1855,2025-01-01 12:10:00,0.4411,False
2025-01-02 12:10:00,2025-01-02,74,6379.3415,2025-01-02 12:20:00,,2024-12-26 12:20:00,6585.2714,2025-01-01 12:20:00,0.4551,False
2025-01-02 12:20:00,2025-01-02,75,6517.08,2025-01-02 12:30:00,,2024-12-26 12:30:00,6283.97,2025-01-01 12:30:00,0.4463,False
2025-01-02 12:30:00,2025-01-02,76,6677.4158,2025-01-02 12:40:00,,2024-12-26 12:40:00,6547.9322,2025-01-01 12:40:00,0.4113,False
2025-01-02 12:40:00,2025-01-02,77,6740.259,2025-01-02 12:50:00,,2024-12-26 12:50:00,6747.6789,2025-01-01 12:50:00,0.5682,False
2025-01-02 12:50:00,2025-01-02,78,6776.29,2025-01-02 13:00:00,,2024-12-26 13:00:00,6682.36,2025-01-01 13:00:00,0.8279,False
2025-01-02 13:00:00,2025-01-02,79,6923.5069,2025-01-02 13:10:00,,2024-12-26 13:10:00,6790.9628,2025-01-01 13:10:00,0.8636,False
2025-01-02 13:10:00,2025-01-02,80,6851.0971,2025-01-02 13:20:00,,2024-12-26 13:20:00,6916.0165,2025-01-01 13:20:00,0.8416,False
2025-01-02 13:20:00,2025-01-02,81,6622.15,2025-01-02 13:30:00,,2024-12-26 13:30:00,6834.78,2025-01-01 13:30:00,0.8618,False
2025-01-02 13:30:00,2025-01-02,82,6654.8176,2025-01-02 13:40:00,,2024-12-26 13:40:00,6546.5252,2025-01-01 13:40:00,0.8623,False
2025-01-02 13:40:00,2025-01-02,83,6745.2794,2025-01-02 13:50:00,,2024-12-26 13:50:00,6539.873,2025-01-01 13:50:00,0.9026,False
2025-01-02 13:50:00,2025-01-02,84,6768.73,2025-01-02 14:00:00,,2024-12-26 14:00:00,6773.97,2025-01-01 14:00:00,0.9754,False
2025-01-02 14:00:00,2025-01-02,85,6785.5204,2025-01-02 14:10:00,,2024-12-26 14:10:00,6736.8117,2025-01-01 14:10:00,1.0002,False
2025-01-02 14:10:00,2025-01-02,86,6651.4681,2025-01-02 14:20:00,,2024-12-26 14:20:00,6623.3813,2025-01-01 14:20:00,0.9978,False
2025-01-02 14:20:00,2025-01-02,87,6519.73,2025-01-02 14:30:00,,2024-12-26 14:30:00,6548.98,2025-01-01 14:30:00,1.0271,False
2025-01-02 14:30:00,2025-01-02,88,6699.3894,2025-01-02 14:40:00,,2024-12-26 14:40:00,6398.5627,2025-01-01 14:40:00,1.0906,False
2025-01-02 14:40:00,2025-01-02,89,6745.2289,2025-01-02 14:50:00,,2024-12-26 14:50:00,6196.5854,2025-01-01 14:50:00,0.9376,False
2025-01-02 14:50:00,2025-01-02,90,6621.14,2025-01-02 15:00:00,,2024-12-26 15:00:00,6154.69,2025-01-01 15:00:00,0.6694,False
2025-01-02 15:00:00,2025-01-02,91,6686.5383,2025-01-02 15:10:00,,2024-12-26 15:10:00,6459.5818,2025-01-01 15:10:00,0.66,False
2025-01-02 15:10:00,2025-01-02,92,6510.334,2025-01-02 15:20:00,,2024-12-26 15:20:00,6622.8857,2025-01-01 15:20:00,0.7217,False
2025-01-02 15:20:00,2025-01-02,93,6220.79,2025-01-02 15:30:00,,2024-12-26 15:30:00,6493.61,2025-01-01 15:30:00,0.7308,False
2025-01-02 15:30:00,2025-01-02,94,6406.2703,2025-01-02 15:40:00,,2024-12-26 15:40:00,6375.0516,2025-01-01 15:40:00,0.7534,False
2025-01-02 15:40:00,2025-01-02,95,6474.5982,2025-01-02 15:50:00,,2024-12-26 15:50:00,6354.113,2025-01-01 15:50:00,0.7823,False
2025-01-02 15:50:00,2025-01-02,96,6290.24,2025-01-02 16:00:00,,2024-12-26 16:00:00,6404.25,2025-01-01 16:00:00,0.8055,False
2025-01-02 16:00:00,2025-01-02,97,6307.331,2025-01-02 16:10:00,,2024-12-26 16:10:00,6444.972,2025-01-01 16:10:00,0.8271,False
2025-01-02 16:10:00,2025-01-02,98,6312.2172,2025-01-02 16:20:00,,2024-12-26 16:20:00,6399.4586,2025-01-01 16:20:00,0.8519,False
2025-01-02 16:20:00,2025-01-02,99,6239.28,2025-01-02 16:30:00,,2024-12-26 16:30:00,6292.15,2025-01-01 16:30:00,0.8791,False
2025-01-02 16:30:00,2025-01-02,100,6276.4877,2025-01-02 16:40:00,,2024-12-26 16:40:00,6236.9153,2025-01-01 16:40:00,0.9024,False
2025-01-02 16:40:00,2025-01-02,101,6335.5438,2025-01-02 16:50:00,,2024-12-26 16:50:00,6299.9437,2025-01-01 16:50:00,0.9163,False
2025-01-02 16:50:00,2025-01-02,102,6317.75,2025-01-02 17:00:00,,2024-12-26 17:00:00,6389.06,2025-01-01 17:00:00,0.9264,False
2025-01-02 17:00:00,2025-01-02,103,6215.7285,2025-01-02 17:10:00,,2024-12-26 17:10:00,6325.1833,2025-01-01 17:10:00,0.9462,False
2025-01-02 17:10:00,2025-01-02,104,6137.0958,2025-01-02 17:20:00,,2024-12-26 17:20:00,6169.4734,2025-01-01 17:20:00,0.9742,False
2025-01-02 17:20:00,2025-01-02,105,6185.23,2025-01-02 17:30:00,,2024-12-26 17:30:00,6191.99,2025-01-01 17:30:00,0.9862,False
2025-01-02 17:30:00,2025-01-02,106,6275.9932,2025-01-02 17:40:00,,2024-12-26 17:40:00,6464.5067,2025-01-01 17:40:00,0.976,False
2025-01-02 17:40:00,2025-01-02,107,5749.3845,2025-01-02 17:50:00,,2024-12-26 17:50:00,5764.0309,2025-01-01 17:50:00,1.0742,False
2025-01-02 17:50:00,2025-01-02,108,4825.29,2025-01-02 18:00:00,,2024-12-26 18:00:00,4529.45,2025-01-01 18:00:00,1.2313,False
2025-01-02 18:00:00,2025-01-02,109,4462.7208,2025-01-02 18:10:00,,2024-12-26 18:10:00,4490.5328,2025-01-01 18:10:00,1.2561,False
2025-01-02 18:10:00,2025-01-02,110,4487.596,2025-01-02 18:20:00,,2024-12-26 18:20:00,4644.0206,2025-01-01 18:20:00,1.2447,False
2025-01-02 18:20:00,2025-01-02,111,4531.35,2025-01-02 18:30:00,,2024-12-26 18:30:00,4469.21,2025-01-01 18:30:00,1.2545,False
2025-01-02 18:30:00,2025-01-02,112,4433.2667,2025-01-02 18:40:00,,2024-12-26 18:40:00,4470.465,2025-01-01 18:40:00,1.2522,False
2025-01-02 18:40:00,2025-01-02,113,4446.1905,2025-01-02 18:50:00,,2024-12-26 18:50:00,4510.8756,2025-01-01 18:50:00,1.2881,False
2025-01-02 18:50:00,2025-01-02,114,4522.69,2025-01-02 19:00:00,,2024-12-26 19:00:00,4486.17,2025-01-01 19:00:00,1.3466,False
2025-01-02 19:00:00,2025-01-02,115,4365.4081,2025-01-02 19:10:00,,2024-12-26 19:10:00,4471.7293,2025-01-01 19:10:00,1.3523,False
2025-01-02 19:10:00,2025-01-02,116,4272.9727,2025-01-02 19:20:00,,2024-12-26 19:20:00,4439.8235,2025-01-01 19:20:00,1.3445,False
2025-01-02 19:20:00,2025-01-02,117,4365.74,2025-01-02 19:30:00,,2024-12-26 19:30:00,4387.19,2025-01-01 19:30:00,1.3483,False
2025-01-02 19:30:00,2025-01-02,118,4459.5799,2025-01-02 19:40:00,,2024-12-26 19:40:00,4347.9765,2025-01-01 19:40:00,1.349,False
2025-01-02 19:40:00,2025-01-02,119,4483.9677,2025-01-02 19:50:00,,2024-12-26 19:50:00,4300.6345,2025-01-01 19:50:00,1.3473,False
2025-01-02 19:50:00,2025-01-02,120,4509.26,2025-01-02 20:00:00,,2024-12-26 20:00:00,4315.99,2025-01-01 20:00:00,1.3482,False
2025-01-02 20:00:00,2025-01-02,121,4622.8615,2025-01-02 20:10:00,,2024-12-26 20:10:00,4483.2744,2025-01-01 20:10:00,1.3513,False
2025-01-02 20:10:00,2025-01-02,122,4560.6006,2025-01-02 20:20:00,,2024-12-26 20:20:00,4551.706,2025-01-01 20:20:00,1.34,False
2025-01-02 20:20:00,2025-01-02,123,4323.46,2025-01-02 20:30:00,,2024-12-26 20:30:00,4499.8,2025-01-01 20:30:00,1.3489,False
2025-01-02 20:30:00,2025-01-02,124,4224.7758,2025-01-02 20:40:00,,2024-12-26 20:40:00,4535.0935,2025-01-01 20:40:00,1.3952,False
2025-01-02 20:40:00,2025-01-02,125,4398.0305,2025-01-02 20:50:00,,2024-12-26 20:50:00,4528.916,2025-01-01 20:50:00,1.2226,False
2025-01-02 20:50:00,2025-01-02,126,4648.27,2025-01-02 21:00:00,,2024-12-26 21:00:00,4483.51,2025-01-01 21:00:00,0.9332,False
2025-01-02 21:00:00,2025-01-02,127,4633.6,2025-01-02 21:10:00,,2024-12-26 21:10:00,4548.2302,2025-01-01 21:10:00,0.9068,False
2025-01-02 21:10:00,2025-01-02,128,4538.5738,2025-01-02 21:20:00,,2024-12-26 21:20:00,4595.6841,2025-01-01 21:20:00,0.9371,False
2025-01-02 21:20:00,2025-01-02,129,4588.87,2025-01-02 21:30:00,,2024-12-26 21:30:00,4620.9,2025-01-01 21:30:00,0.9371,False
2025-01-02 21:30:00,2025-01-02,130,4752.9518,2025-01-02 21:40:00,,2024-12-26 21:40:00,4653.7148,2025-01-01 21:40:00,0.9871,False
2025-01-02 21:40:00,2025-01-02,131,4388.3683,2025-01-02 21:50:00,,2024-12-26 21:50:00,4131.9845,2025-01-01 21:50:00,0.7764,False
2025-01-02 21:50:00,2025-01-02,132,3695.47,2025-01-02 22:00:00,,2024-12-26 22:00:00,3363,2025-01-01 22:00:00,0.4209,False
2025-01-02 22:00:00,2025-01-02,133,3549.5286,2025-01-02 22:10:00,,2024-12-26 22:10:00,3305.7588,2025-01-01 22:10:00,0.3859,False
2025-01-02 22:10:00,2025-01-02,134,3568.6566,2025-01-02 22:20:00,,2024-12-26 22:20:00,3470.932,2025-01-01 22:20:00,0.4368,False
2025-01-02 22:20:00,2025-01-02,135,3527.23,2025-01-02 22:30:00,,2024-12-26 22:30:00,3521.37,2025-01-01 22:30:00,0.4198,False
2025-01-02 22:30:00,2025-01-02,136,3577.6994,2025-01-02 22:40:00,,2024-12-26 22:40:00,3561.5279,2025-01-01 22:40:00,0.4186,False
2025-01-02 22:40:00,2025-01-02,137,3478.244,2025-01-02 22:50:00,,2024-12-26 22:50:00,3386.068,2025-01-01 22:50:00,0.4241,False
2025-01-02 22:50:00,2025-01-02,138,3323.61,2025-01-02 23:00:00,,2024-12-26 23:00:00,3289.99,2025-01-01 23:00:00,0.4237,False
2025-01-02 23:00:00,2025-01-02,139,3478.4063,2025-01-02 23:10:00,,2024-12-26 23:10:00,3774.2552,2025-01-01 23:10:00,0.4248,False
2025-01-02 23:10:00,2025-01-02,140,3640.9395,2025-01-02 23:20:00,,2024-12-26 23:20:00,3883.62,2025-01-01 23:20:00,0.424,False
2025-01-02 23:20:00,2025-01-02,141,3700.96,2025-01-02 23:30:00,,2024-12-26 23:30:00,3525.14,2025-01-01 23:30:00,0.422,False
2025-01-02 23:30:00,2025-01-02,142,3769.729,2025-01-02 23:40:00,,2024-12-26 23:40:00,3553.5909,2025-01-01 23:40:00,0.424,False
2025-01-02 23:40:00,2025-01-02,143,3428.202,2025-01-02 23:50:00,,2024-12-26 23:50:00,3697.1141,2025-01-01 23:50:00,0.4271,False
2025-01-02 23:50:00,2025-01-02,144,2919.12,2025-01-03 00:00:00,,2024-12-27 00:00:00,3696.7,2025-01-02 00:00:00,0.4276,False
2025-01-03 00:00:00,2025-01-03,1,2954.3509,2025-01-03 00:10:00,,2024-12-27 00:10:00,3622.5509,2025-01-02 00:10:00,0.4248,False
2025-01-03 00:10:00,2025-01-03,2,2960.6102,2025-01-03 00:20:00,,2024-12-27 00:20:00,3622.7611,2025-01-02 00:20:00,0.4245,False
2025-01-03 00:20:00,2025-01-03,3,2756.51,2025-01-03 00:30:00,,2024-12-27 00:30:00,3708.23,2025-01-02 00:30:00,0.4269,False
2025-01-03 00:30:00,2025-01-03,4,2725.0654,2025-01-03 00:40:00,,2024-12-27 00:40:00,3750.5226,2025-01-02 00:40:00,0.4272,False
2025-01-03 00:40:00,2025-01-03,5,2639.7341,2025-01-03 00:50:00,,2024-12-27 00:50:00,3684.9038,2025-01-02 00:50:00,0.4271,False
2025-01-03 00:50:00,2025-01-03,6,2583.76,2025-01-03 01:00:00,,2024-12-27 01:00:00,3644.14,2025-01-02 01:00:00,0.4285,False
2025-01-03 01:00:00,2025-01-03,7,2902.6811,2025-01-03 01:10:00,,2024-12-27 01:10:00,3809.298,2025-01-02 01:10:00,0.4311,False
2025-01-03 01:10:00,2025-01-03,8,3131.051,2025-01-03 01:20:00,,2024-12-27 01:20:00,3855.1226,2025-01-02 01:20:00,0.4302,False
2025-01-03 01:20:00,2025-01-03,9,3056.82,2025-01-03 01:30:00,,2024-12-27 01:30:00,3783.78,2025-01-02 01:30:00,0.4279,False
2025-01-03 01:30:00,2025-01-03,10,2923.5412,2025-01-03 01:40:00,,2024-12-27 01:40:00,3907.3849,2025-01-02 01:40:00,0.4312,False
2025-01-03 01:40:00,2025-01-03,11,2940.6553,2025-01-03 01:50:00,,2024-12-27 01:50:00,3968.2398,2025-01-02 01:50:00,0.4333,False
2025-01-03 01:50:00,2025-01-03,12,3047.21,2025-01-03 02:00:00,,2024-12-27 02:00:00,3886.77,2025-01-02 02:00:00,0.4311,False
2025-01-03 02:00:00,2025-01-03,13,3000.6237,2025-01-03 02:10:00,,2024-12-27 02:10:00,3865.3901,2025-01-02 02:10:00,0.4293,False
2025-01-03 02:10:00,2025-01-03,14,2860.5275,2025-01-03 02:20:00,,2024-12-27 02:20:00,3931.6861,2025-01-02 02:20:00,0.4324,False
2025-01-03 02:20:00,2025-01-03,15,2800.1,2025-01-03 02:30:00,,2024-12-27 02:30:00,4055.98,2025-01-02 02:30:00,0.4367,False
2025-01-03 02:30:00,2025-01-03,16,2953.2923,2025-01-03 02:40:00,,2024-12-27 02:40:00,4164.982,2025-01-02 02:40:00,0.4348,False
2025-01-03 02:40:00,2025-01-03,17,3161.0061,2025-01-03 02:50:00,,2024-12-27 02:50:00,4067.4326,2025-01-02 02:50:00,0.4335,False
2025-01-03 02:50:00,2025-01-03,18,3294,2025-01-03 03:00:00,,2024-12-27 03:00:00,3919.44,2025-01-02 03:00:00,0.4357,False
2025-01-03 03:00:00,2025-01-03,19,3346.735,2025-01-03 03:10:00,,2024-12-27 03:10:00,4068.323,2025-01-02 03:10:00,0.4374,False
2025-01-03 03:10:00,2025-01-03,20,3390.5777,2025-01-03 03:20:00,,2024-12-27 03:20:00,4140.4792,2025-01-02 03:20:00,0.4371,False
2025-01-03 03:20:00,2025-01-03,21,3426.62,2025-01-03 03:30:00,,2024-12-27 03:30:00,4061.12,2025-01-02 03:30:00,0.4356,False
2025-01-03 03:30:00,2025-01-03,22,3375.8805,2025-01-03 03:40:00,,2024-12-27 03:40:00,4138.7041,2025-01-02 03:40:00,0.4353,False
2025-01-03 03:40:00,2025-01-03,23,3204.2096,2025-01-03 03:50:00,,2024-12-27 03:50:00,4283.3011,2025-01-02 03:50:00,0.436,False
2025-01-03 03:50:00,2025-01-03,24,3155.14,2025-01-03 04:00:00,,2024-12-27 04:00:00,4330.98,2025-01-02 04:00:00,0.4378,False
2025-01-03 04:00:00,2025-01-03,25,3470.3443,2025-01-03 04:10:00,,2024-12-27 04:10:00,4225.1585,2025-01-02 04:10:00,0.4401,False
2025-01-03 04:10:00,2025-01-03,26,3371.4266,2025-01-03 04:20:00,,2024-12-27 04:20:00,4201.989,2025-01-02 04:20:00,0.4389,False
2025-01-03 04:20:00,2025-01-03,27,2945.58,2025-01-03 04:30:00,,2024-12-27 04:30:00,4273.9,2025-01-02 04:30:00,0.4364,False
2025-01-03 04:30:00,2025-01-03,28,3074.9809,2025-01-03 04:40:00,,2024-12-27 04:40:00,4219.0352,2025-01-02 04:40:00,0.4393,False
2025-01-03 04:40:00,2025-01-03,29,3342.863,2025-01-03 04:50:00,,2024-12-27 04:50:00,4069.3885,2025-01-02 04:50:00,0.4422,False
2025-01-03 04:50:00,2025-01-03,30,3341.55,2025-01-03 05:00:00,,2024-12-27 05:00:00,4030.95,2025-01-02 05:00:00,0.4395,False
2025-01-03 05:00:00,2025-01-03,31,3130.4364,2025-01-03 05:10:00,,2024-12-27 05:10:00,4262.9553,2025-01-02 05:10:00,0.4333,False
2025-01-03 05:10:00,2025-01-03,32,3224.3627,2025-01-03 05:20:00,,2024-12-27 05:20:00,4330.5086,2025-01-02 05:20:00,0.4439,False
2025-01-03 05:20:00,2025-01-03,33,3607.85,2025-01-03 05:30:00,,2024-12-27 05:30:00,4149.13,2025-01-02 05:30:00,0.4301,False
2025-01-03 05:30:00,2025-01-03,34,3733.6991,2025-01-03 05:40:00,,2024-12-27 05:40:00,4130.3346,2025-01-02 05:40:00,0.3713,False
2025-01-03 05:40:00,2025-01-03,35,3503.3718,2025-01-03 05:50:00,,2024-12-27 05:50:00,4641.7286,2025-01-02 05:50:00,0.5708,False
2025-01-03 05:50:00,2025-01-03,36,3256.78,2025-01-03 06:00:00,,2024-12-27 06:00:00,5411.59,2025-01-02 06:00:00,0.9099,False
2025-01-03 06:00:00,2025-01-03,37,3421.25,2025-01-03 06:10:00,,2024-12-27 06:10:00,5738.8011,2025-01-02 06:10:00,0.9368,False
2025-01-03 06:10:00,2025-01-03,38,3519.6603,2025-01-03 06:20:00,,2024-12-27 06:20:00,5695.3891,2025-01-02 06:20:00,0.8758,False
2025-01-03 06:20:00,2025-01-03,39,3365.9,2025-01-03 06:30:00,,2024-12-27 06:30:00,5537.66,2025-01-02 06:30:00,0.8759,False
2025-01-03 06:30:00,2025-01-03,40,3274.086,2025-01-03 06:40:00,,2024-12-27 06:40:00,5461.5746,2025-01-02 06:40:00,0.8601,False
2025-01-03 06:40:00,2025-01-03,41,3462.1699,2025-01-03 06:50:00,,2024-12-27 06:50:00,5483.6005,2025-01-02 06:50:00,0.8442,False
2025-01-03 06:50:00,2025-01-03,42,3787.21,2025-01-03 07:00:00,,2024-12-27 07:00:00,5540.88,2025-01-02 07:00:00,0.8334,False
2025-01-03 07:00:00,2025-01-03,43,3895.0622,2025-01-03 07:10:00,,2024-12-27 07:10:00,5575.3367,2025-01-02 07:10:00,0.8092,False
2025-01-03 07:10:00,2025-01-03,44,3904.9573,2025-01-03 07:20:00,,2024-12-27 07:20:00,5669.9633,2025-01-02 07:20:00,0.7972,False
2025-01-03 07:20:00,2025-01-03,45,3913.93,2025-01-03 07:30:00,,2024-12-27 07:30:00,5566.66,2025-01-02 07:30:00,0.7644,False
2025-01-03 07:30:00,2025-01-03,46,3897.2707,2025-01-03 07:40:00,,2024-12-27 07:40:00,5081.9454,2025-01-02 07:40:00,0.6899,False
2025-01-03 07:40:00,2025-01-03,47,3918.3208,2025-01-03 07:50:00,,2024-12-27 07:50:00,5737.5547,2025-01-02 07:50:00,0.86,False
2025-01-03 07:50:00,2025-01-03,48,4025.58,2025-01-03 08:00:00,,2024-12-27 08:00:00,7205.75,2025-01-02 08:00:00,1.1617,False
2025-01-03 08:00:00,2025-01-03,49,4146.3263,2025-01-03 08:10:00,,2024-12-27 08:10:00,7519.6199,2025-01-02 08:10:00,1.1683,False
2025-01-03 08:10:00,2025-01-03,50,3906.1017,2025-01-03 08:20:00,,2024-12-27 08:20:00,7253.8265,2025-01-02 08:20:00,1.0956,False
2025-01-03 08:20:00,2025-01-03,51,3524.22,2025-01-03 08:30:00,,2024-12-27 08:30:00,7156.62,2025-01-02 08:30:00,1.0849,False
2025-01-03 08:30:00,2025-01-03,52,3689.646,2025-01-03 08:40:00,,2024-12-27 08:40:00,7351.5694,2025-01-02 08:40:00,1.061,False
2025-01-03 08:40:00,2025-01-03,53,4284.7343,2025-01-03 08:50:00,,2024-12-27 08:50:00,7430.2399,2025-01-02 08:50:00,1.043,False
2025-01-03 08:50:00,2025-01-03,54,4753.54,2025-01-03 09:00:00,,2024-12-27 09:00:00,7295.25,2025-01-02 09:00:00,1.036,False
2025-01-03 09:00:00,2025-01-03,55,4591.2578,2025-01-03 09:10:00,,2024-12-27 09:10:00,7207.6569,2025-01-02 09:10:00,1.0147,False
2025-01-03 09:10:00,2025-01-03,56,4391.5782,2025-01-03 09:20:00,,2024-12-27 09:20:00,7113.8825,2025-01-02 09:20:00,0.9922,False
2025-01-03 09:20:00,2025-01-03,57,4496.24,2025-01-03 09:30:00,,2024-12-27 09:30:00,7023.12,2025-01-02 09:30:00,0.97,False
2025-01-03 09:30:00,2025-01-03,58,4673.3336,2025-01-03 09:40:00,,2024-12-27 09:40:00,7047.9517,2025-01-02 09:40:00,0.9422,False
2025-01-03 09:40:00,2025-01-03,59,4538.2138,2025-01-03 09:50:00,,2024-12-27 09:50:00,7129.0191,2025-01-02 09:50:00,0.9569,False
2025-01-03 09:50:00,2025-01-03,60,4253.49,2025-01-03 10:00:00,,2024-12-27 10:00:00,7151.1,2025-01-02 10:00:00,0.9977,False
2025-01-03 10:00:00,2025-01-03,61,4355.1198,2025-01-03 10:10:00,,2024-12-27 10:10:00,7053.4551,2025-01-02 10:10:00,0.9919,False
2025-01-03 10:10:00,2025-01-03,62,4561.5437,2025-01-03 10:20:00,,2024-12-27 10:20:00,7028.7906,2025-01-02 10:20:00,0.9588,False
2025-01-03 10:20:00,2025-01-03,63,4553.01,2025-01-03 10:30:00,,2024-12-27 10:30:00,7115.54,2025-01-02 10:30:00,0.9549,False
2025-01-03 10:30:00,2025-01-03,64,4289.7362,2025-01-03 10:40:00,,2024-12-27 10:40:00,7158.8016,2025-01-02 10:40:00,0.9839,False
2025-01-03 10:40:00,2025-01-03,65,4146.1721,2025-01-03 10:50:00,,2024-12-27 10:50:00,7104.1648,2025-01-02 10:50:00,0.799,False
2025-01-03 10:50:00,2025-01-03,66,4247.72,2025-01-03 11:00:00,,2024-12-27 11:00:00,6988.45,2025-01-02 11:00:00,0.5025,False
2025-01-03 11:00:00,2025-01-03,67,4376.5197,2025-01-03 11:10:00,,2024-12-27 11:10:00,6905.2356,2025-01-02 11:10:00,0.4662,False
2025-01-03 11:10:00,2025-01-03,68,4356.2528,2025-01-03 11:20:00,,2024-12-27 11:20:00,6918.8526,2025-01-02 11:20:00,0.5007,False
