older_issue_datetime,newer_issue_datetime,issue_pair,nominal_target_datetime,older_horizon_hour,newer_horizon_hour,older_forecast_kw,newer_forecast_kw,revision_kw,abs_revision_kw,same_nominal_target,consecutive_release_gap_hours
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 04:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 04:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-01-03 06:00:00,2025-01-03 12:00:00,6→12,2025-01-04 05:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 05:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 05:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-01-03 06:00:00,2025-01-03 12:00:00,6→12,2025-01-04 06:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 06:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 06:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 07:00:00,19,13,9.7537,12.7298,2.976099999999999,2.976099999999999,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 07:00:00,13,7,12.7298,16.3286,3.5988000000000024,3.5988000000000024,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 07:00:00,7,1,16.3286,15.1787,-1.1499000000000024,1.1499000000000024,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 08:00:00,20,14,1081.4534,1213.2499,131.79649999999992,131.79649999999992,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 08:00:00,14,8,1213.2499,1721.9148,508.6649,508.6649,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 08:00:00,8,2,1721.9148,1546.9471,-174.96769999999992,174.96769999999992,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 09:00:00,21,15,2125.6273,2507.0925,381.4652000000001,381.4652000000001,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 09:00:00,15,9,2507.0925,3653.775,1146.6825,1146.6825,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 09:00:00,9,3,3653.775,3178.9721,-474.80290000000014,474.80290000000014,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 10:00:00,22,16,3000.3625,3502.5119,502.1493999999998,502.1493999999998,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 10:00:00,16,10,3502.5119,4903.35,1400.8381000000004,1400.8381000000004,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 10:00:00,10,4,4903.35,4226.7413,-676.6087000000007,676.6087000000007,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 11:00:00,23,17,3974.1294,5074.2101,1100.0807000000004,1100.0807000000004,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 11:00:00,17,11,5074.2101,6040.8,966.5899,966.5899,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 11:00:00,11,5,6040.8,5399.7799,-641.0200999999997,641.0200999999997,true,6
2025-01-03 12:00:00,2025-01-03 18:00:00,12→18,2025-01-04 12:00:00,24,18,5987.1209,6321.2807,334.15980000000036,334.15980000000036,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 12:00:00,18,12,6321.2807,6339.1125,17.83179999999993,17.83179999999993,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 12:00:00,12,6,6339.1125,6339.1125,0.0,0.0,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 13:00:00,19,13,4741.4501,6134.9039,1393.4538000000002,1393.4538000000002,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 13:00:00,13,7,6134.9039,5886.5064,-248.39750000000004,248.39750000000004,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 13:00:00,7,1,5886.5064,5586.926,-299.5803999999998,299.5803999999998,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 14:00:00,20,14,3809.1464,4720.5012,911.3547999999996,911.3547999999996,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 14:00:00,14,8,4720.5012,5024.0453,303.54410000000007,303.54410000000007,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 14:00:00,8,2,5024.0453,4966.0167,-58.02859999999964,58.02859999999964,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 15:00:00,21,15,3157.01,2820.1758,-336.83420000000024,336.83420000000024,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 15:00:00,15,9,2820.1758,3643.9998,823.8240000000001,823.8240000000001,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 15:00:00,9,3,3643.9998,3376.2331,-267.7667000000001,267.7667000000001,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 16:00:00,22,16,1275.4294,1364.0018,88.57240000000002,88.57240000000002,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 16:00:00,16,10,1364.0018,1620.9771,256.97530000000006,256.97530000000006,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 16:00:00,10,4,1620.9771,1555.6215,-65.3556000000001,65.3556000000001,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 17:00:00,23,17,10.5949,11.6166,1.0216999999999992,1.0216999999999992,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 17:00:00,17,11,11.6166,13.7697,2.1531000000000002,2.1531000000000002,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 17:00:00,11,5,13.7697,14.1685,0.3987999999999996,0.3987999999999996,true,6
2025-01-03 18:00:00,2025-01-04 00:00:00,18→next-day-0,2025-01-04 18:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 18:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 18:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-04 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-04 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-04 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-04 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-04 23:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-04 23:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-04 23:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-01-04 00:00:00,2025-01-04 06:00:00,0→6,2025-01-05 00:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-05 00:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 00:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-05 01:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 01:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 01:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-05 02:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 02:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 02:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-05 03:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 03:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 03:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-05 04:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 04:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 04:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-05 05:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 05:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 05:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-01-04 06:00:00,2025-01-04 12:00:00,6→12,2025-01-05 06:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 06:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 06:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 07:00:00,19,13,17.3473,14.0462,-3.3011,3.3011,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 07:00:00,13,7,14.0462,16.9052,2.859,2.859,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 07:00:00,7,1,16.9052,16.1989,-0.7063000000000024,0.7063000000000024,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 08:00:00,20,14,1545.2699,1311.1882,-234.08169999999996,234.08169999999996,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 08:00:00,14,8,1311.1882,1655.0272,343.83899999999994,343.83899999999994,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 08:00:00,8,2,1655.0272,1532.6257,-122.40149999999994,122.40149999999994,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 09:00:00,21,15,3653.775,3094.4689,-559.3061000000002,559.3061000000002,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 09:00:00,15,9,3094.4689,3653.775,559.3061000000002,559.3061000000002,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 09:00:00,9,3,3653.775,3344.4775,-309.2975000000001,309.2975000000001,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 10:00:00,22,16,4953.1875,3989.2148,-963.9726999999998,963.9726999999998,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 10:00:00,16,10,3989.2148,4866.0553,876.8404999999998,876.8404999999998,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 10:00:00,10,4,4866.0553,4829.1293,-36.926000000000386,36.926000000000386,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 11:00:00,23,17,6040.8,4335.2225,-1705.5775000000003,1705.5775000000003,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 11:00:00,17,11,4335.2225,5301.0764,965.8539000000001,965.8539000000001,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 11:00:00,11,5,5301.0764,5337.5946,36.518200000000434,36.518200000000434,true,6
2025-01-04 12:00:00,2025-01-04 18:00:00,12→18,2025-01-05 12:00:00,24,18,6597.6375,5714.2002,-883.4372999999996,883.4372999999996,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 12:00:00,18,12,5714.2002,6381.155,666.9547999999995,666.9547999999995,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 12:00:00,12,6,6381.155,6032.7656,-348.3894,348.3894,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 13:00:00,19,13,6200.025,5495.4459,-704.5790999999999,704.5790999999999,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 13:00:00,13,7,5495.4459,5494.4364,-1.0095000000001164,1.0095000000001164,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 13:00:00,7,1,5494.4364,5891.6875,397.2511000000004,397.2511000000004,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 14:00:00,20,14,5359.9875,4480.8732,-879.1143000000002,879.1143000000002,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 14:00:00,14,8,4480.8732,4369.4286,-111.44459999999981,111.44459999999981,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 14:00:00,8,2,4369.4286,4720.1907,350.7620999999999,350.7620999999999,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 15:00:00,21,15,3661.5375,3644.3571,-17.180399999999736,17.180399999999736,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 15:00:00,15,9,3644.3571,3435.7918,-208.5653000000002,208.5653000000002,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 15:00:00,9,3,3435.7918,3258.0582,-177.73360000000002,177.73360000000002,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 16:00:00,22,16,1880.0625,1688.3847,-191.67779999999993,191.67779999999993,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 16:00:00,16,10,1688.3847,1657.493,-30.891700000000128,30.891700000000128,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 16:00:00,10,4,1657.493,1629.2517,-28.24129999999991,28.24129999999991,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 17:00:00,23,17,26.6886,20.0313,-6.657299999999999,6.657299999999999,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 17:00:00,17,11,20.0313,19.8569,-0.1744000000000021,0.1744000000000021,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 17:00:00,11,5,19.8569,18.4124,-1.444499999999998,1.444499999999998,true,6
2025-01-04 18:00:00,2025-01-05 00:00:00,18→next-day-0,2025-01-05 18:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 18:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 18:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 19:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 19:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-05 19:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 20:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 20:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-05 20:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 21:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 21:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-05 21:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 22:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 22:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-05 22:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-05 23:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-05 23:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-05 23:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-01-05 00:00:00,2025-01-05 06:00:00,0→6,2025-01-06 00:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-06 00:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 00:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-06 01:00:00,19,13,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 01:00:00,13,7,0.0,0.0,0.0,0.0,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 01:00:00,7,1,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-06 02:00:00,20,14,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 02:00:00,14,8,0.0,0.0,0.0,0.0,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 02:00:00,8,2,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-06 03:00:00,21,15,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 03:00:00,15,9,0.0,0.0,0.0,0.0,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 03:00:00,9,3,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-06 04:00:00,22,16,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 04:00:00,16,10,0.0,0.0,0.0,0.0,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 04:00:00,10,4,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-06 05:00:00,23,17,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 05:00:00,17,11,0.0,0.0,0.0,0.0,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 05:00:00,11,5,0.0,0.0,0.0,0.0,true,6
2025-01-05 06:00:00,2025-01-05 12:00:00,6→12,2025-01-06 06:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 06:00:00,18,12,0.0,0.0,0.0,0.0,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 06:00:00,12,6,0.0,0.0,0.0,0.0,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 07:00:00,19,13,22.7597,26.4791,3.7194000000000003,3.7194000000000003,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 07:00:00,13,7,26.4791,23.6378,-2.8413000000000004,2.8413000000000004,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 07:00:00,7,1,23.6378,22.4689,-1.1688999999999972,1.1688999999999972,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 08:00:00,20,14,1256.0138,1534.6732,278.6594,278.6594,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 08:00:00,14,8,1534.6732,1507.2524,-27.420799999999872,27.420799999999872,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 08:00:00,8,2,1507.2524,1480.905,-26.347400000000107,26.347400000000107,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 09:00:00,21,15,2753.4326,2349.2057,-404.2269000000001,404.2269000000001,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 09:00:00,15,9,2349.2057,3097.9352,748.7294999999999,748.7294999999999,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 09:00:00,9,3,3097.9352,3021.0544,-76.88079999999991,76.88079999999991,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 10:00:00,22,16,4021.1688,3173.248,-847.9207999999999,847.9207999999999,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 10:00:00,16,10,3173.248,4735.7858,1562.5377999999996,1562.5377999999996,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 10:00:00,10,4,4735.7858,4432.1021,-303.6836999999996,303.6836999999996,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 11:00:00,23,17,4188.6466,4014.5266,-174.1199999999999,174.1199999999999,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 11:00:00,17,11,4014.5266,5352.1719,1337.6453000000001,1337.6453000000001,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 11:00:00,11,5,5352.1719,5097.5677,-254.60420000000067,254.60420000000067,true,6
2025-01-05 12:00:00,2025-01-05 18:00:00,12→18,2025-01-06 12:00:00,24,18,4188.8436,4229.0182,40.17460000000028,40.17460000000028,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 12:00:00,18,12,4229.0182,5912.0824,1683.0641999999998,1683.0641999999998,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 12:00:00,12,6,5912.0824,6105.638,193.55559999999969,193.55559999999969,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 13:00:00,19,13,4546.5704,6055.461,1508.8906000000006,1508.8906000000006,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 13:00:00,13,7,6055.461,6179.2848,123.82380000000012,123.82380000000012,true,6
2025-01-06 06:00:00,2025-01-06 12:00:00,6→12,2025-01-06 13:00:00,7,1,6179.2848,5851.5526,-327.7322000000004,327.7322000000004,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 14:00:00,20,14,4961.708,4977.9359,16.227900000000773,16.227900000000773,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 14:00:00,14,8,4977.9359,5239.0912,261.15529999999944,261.15529999999944,true,6
2025-01-06 06:00:00,2025-01-06 12:00:00,6→12,2025-01-06 14:00:00,8,2,5239.0912,4745.5234,-493.5677999999998,493.5677999999998,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 15:00:00,21,15,3762.3,3150.0692,-612.2308000000003,612.2308000000003,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 15:00:00,15,9,3150.0692,3711.8414,561.7721999999999,561.7721999999999,true,6
2025-01-06 06:00:00,2025-01-06 12:00:00,6→12,2025-01-06 15:00:00,9,3,3711.8414,3473.8785,-237.9629,237.9629,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 16:00:00,22,16,1875.0063,1349.6412,-525.3651,525.3651,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 16:00:00,16,10,1349.6412,1880.0625,530.4213,530.4213,true,6
2025-01-06 06:00:00,2025-01-06 12:00:00,6→12,2025-01-06 16:00:00,10,4,1880.0625,1755.1709,-124.89159999999993,124.89159999999993,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 17:00:00,23,17,29.0992,19.9711,-9.1281,9.1281,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 17:00:00,17,11,19.9711,28.526,8.5549,8.5549,true,6
2025-01-06 06:00:00,2025-01-06 12:00:00,6→12,2025-01-06 17:00:00,11,5,28.526,25.8113,-2.7147000000000006,2.7147000000000006,true,6
2025-01-05 18:00:00,2025-01-06 00:00:00,18→next-day-0,2025-01-06 18:00:00,24,18,0.0,0.0,0.0,0.0,true,6
2025-01-06 00:00:00,2025-01-06 06:00:00,0→6,2025-01-06 18:00:00,18,12,0.0,0.0,0.0,0.0,true,6
